gene	description	fisher_pvalue	mean_t	mean_lfc
RPL38	ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]	0.802104231653422	-0.497858541674137	-1.06051608366224
TCP10L	t-complex 10 like [Source:HGNC Symbol;Acc:HGNC:11657]	0.802104231653422	0.334177013508399	0.137910740016941
CCDC121	coiled-coil domain containing 121 [Source:HGNC Symbol;Acc:HGNC:25833]	0.802104231653422	0.0952740925952291	0.0319896713491857
CEP164	centrosomal protein 164 [Source:HGNC Symbol;Acc:HGNC:29182]	0.802104231653422	-0.0537105300403264	0.0362593038041182
MAP3K6	mitogen-activated protein kinase kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6858]	0.802104231653422	0.621824070893596	0.137883345368632
OSBPL11	oxysterol binding protein like 11 [Source:HGNC Symbol;Acc:HGNC:16397]	0.802104231653422	-0.319665365563302	-0.0503007498887879
PAK4	p21 (RAC1) activated kinase 4 [Source:HGNC Symbol;Acc:HGNC:16059]	0.802104231653422	0.247864008415001	0.0117184475945321
GAS2L1	growth arrest specific 2 like 1 [Source:HGNC Symbol;Acc:HGNC:16955]	0.802104231653422	0.232379264752554	0.0659643528047231
MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6867]	0.802104231653422	0.239198330455597	0.0259121480052779
ZNF518B	zinc finger protein 518B [Source:HGNC Symbol;Acc:HGNC:29365]	0.802104231653422	0.00765253301483695	0.00405175784830174
B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]	0.802104231653422	-0.394175827310323	-0.129589442656707
ELL	elongation factor for RNA polymerase II [Source:HGNC Symbol;Acc:HGNC:23114]	0.802104231653422	-0.32903386023194	0.00225739744281048
GSTCD	glutathione S-transferase C-terminal domain containing [Source:HGNC Symbol;Acc:HGNC:25806]	0.802104231653422	-0.537423139226963	-0.0735233996868105
MRPL14	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]	0.802104231653422	-0.381555522961798	-0.0503378640570342
PLEKHA6	pleckstrin homology domain containing A6 [Source:HGNC Symbol;Acc:HGNC:17053]	0.802104231653422	-0.0590608343451599	-0.0102000345713537
THAP9-AS1	THAP9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44172]	0.802104231653422	-0.330911885710876	0.00985458239541881
UBOX5	U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]	0.802104231653422	-0.300220138058979	-0.0380152641232618
ZNF256	zinc finger protein 256 [Source:HGNC Symbol;Acc:HGNC:13049]	0.802104231653422	0.430793366484575	0.0606474870864115
MCL1	MCL1 apoptosis regulator, BCL2 family member [Source:HGNC Symbol;Acc:HGNC:6943]	0.802104231653422	0.0930894280426789	0.064766548344042
CDH13	cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]	0.802104231653422	-0.757392943977759	-0.0976963664786498
KIT	KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]	0.802104231653422	-0.131360761224521	-0.0635019773386603
NDUFB8	NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703]	0.802104231653422	-0.156692688183135	-0.0151642722013314
RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:28996]	0.802104231653422	0.803371629762515	0.0568670078383241
KIF17	kinesin family member 17 [Source:HGNC Symbol;Acc:HGNC:19167]	0.802114518816184	0.544636091898317	0.0492104971277293
TRAM2	translocation associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:16855]	0.802148970787861	0.51832862471562	0.0586106158575528
SFRP1	secreted frizzled related protein 1 [Source:HGNC Symbol;Acc:HGNC:10776]	0.802176073892779	-0.742689795820012	-0.271601545858715
F11	coagulation factor XI [Source:HGNC Symbol;Acc:HGNC:3529]	0.802176073892779	-0.889253222271131	-0.0519239053135451
HEATR6	HEAT repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:24076]	0.802488789467788	-0.13352540937285	0.00621690565034398
SLC10A1	solute carrier family 10 member 1 [Source:HGNC Symbol;Acc:HGNC:10905]	0.802599542081639	-0.317520859553716	-0.0512223736352314
CRHR2	corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:HGNC:2358]	0.802599542081639	0.327446963206989	-0.170268324454985
NMRK2	nicotinamide riboside kinase 2 [Source:HGNC Symbol;Acc:HGNC:17871]	0.803065209743038	0.846734911617765	0.178039705364807
CHN2	chimerin 2 [Source:HGNC Symbol;Acc:HGNC:1944]	0.803115604645807	0.422986793546816	-0.0135723308832284
KCNS3	potassium voltage-gated channel modifier subfamily S member 3 [Source:HGNC Symbol;Acc:HGNC:6302]	0.803161841683947	0.815926021968748	0.187931361499797
GNAI1	G protein subunit alpha i1 [Source:HGNC Symbol;Acc:HGNC:4384]	0.803211820210972	-0.801121121850202	-0.117540146539154
MEGF10	multiple EGF like domains 10 [Source:HGNC Symbol;Acc:HGNC:29634]	0.80331203978097	-0.584196362851272	-0.0966485433944206
SH3GLB2	SH3 domain containing GRB2 like, endophilin B2 [Source:HGNC Symbol;Acc:HGNC:10834]	0.80331203978097	0.244948300353965	0.000772432016402114
ST18	ST18 C2H2C-type zinc finger transcription factor [Source:HGNC Symbol;Acc:HGNC:18695]	0.80331203978097	0.403866846626526	-0.0204274610980033
DENND6B	DENN domain containing 6B [Source:HGNC Symbol;Acc:HGNC:32690]	0.80331203978097	-0.262449075672785	-0.111500562025769
EWSR1	EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]	0.80331203978097	-0.198188006463125	0.00842729548841946
IKBKE	inhibitor of nuclear factor kappa B kinase subunit epsilon [Source:HGNC Symbol;Acc:HGNC:14552]	0.80331203978097	0.342348226938667	-0.0144932970831298
SLC7A5	solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063]	0.80331203978097	-0.135032757698166	0.00198310821685002
SYNDIG1	synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:HGNC:15885]	0.80331203978097	0.56134020614967	0.0528280344109508
GTF2H3	general transcription factor IIH subunit 3 [Source:HGNC Symbol;Acc:HGNC:4657]	0.80331203978097	-0.83340077382717	-0.106519619050789
ZNF780B	zinc finger protein 780B [Source:HGNC Symbol;Acc:HGNC:33109]	0.80331203978097	0.546834543717982	0.0482021423133426
PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603]	0.80331203978097	-0.232672084881611	-0.00491665325289633
MLLT10	MLLT10 histone lysine methyltransferase DOT1L cofactor [Source:HGNC Symbol;Acc:HGNC:16063]	0.80331203978097	0.122947749955912	0.0201311255118913
TAFAZZIN	tafazzin, phospholipid-lysophospholipid transacylase [Source:HGNC Symbol;Acc:HGNC:11577]	0.80331203978097	0.572653460531539	0.0390836464657688
PRM2	protamine 2 [Source:HGNC Symbol;Acc:HGNC:9448]	0.80331203978097	0.319771211258761	0.0257701080646653
ZNF16	zinc finger protein 16 [Source:HGNC Symbol;Acc:HGNC:12947]	0.80331203978097	-0.220563752610335	0.00131456804837073
FAM104A	family with sequence similarity 104 member A [Source:HGNC Symbol;Acc:HGNC:25918]	0.80331203978097	-0.280567540853046	-0.0173021057911405
ACTC1	actin alpha cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]	0.80331203978097	-0.331551866829323	-0.736152210356799
EPB41L4A-DT	EPB41L4A divergent transcript [Source:HGNC Symbol;Acc:HGNC:25643]	0.80331203978097	-0.476680711186035	-0.00670827291809699
NACC1	nucleus accumbens associated 1 [Source:HGNC Symbol;Acc:HGNC:20967]	0.80331203978097	-0.294000580904554	-0.00410329306602364
SNX10	sorting nexin 10 [Source:HGNC Symbol;Acc:HGNC:14974]	0.80331203978097	-0.775754562048653	-0.387553893543767
TBP	TATA-box binding protein [Source:HGNC Symbol;Acc:HGNC:11588]	0.80331203978097	0.501012718295782	0.0555959144521649
FASTKD3	FAST kinase domains 3 [Source:HGNC Symbol;Acc:HGNC:28758]	0.80331203978097	-0.320325368730221	-0.0692939647940359
MRPS14	mitochondrial ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:14049]	0.80331203978097	-0.216183307125605	-0.0384384561942129
NUP43	nucleoporin 43 [Source:HGNC Symbol;Acc:HGNC:21182]	0.80331203978097	-0.828212890246196	-0.0913336245188067
SLC7A7	solute carrier family 7 member 7 [Source:HGNC Symbol;Acc:HGNC:11065]	0.80331203978097	-0.535244725388302	-0.0945571530130088
CAMTA1	calmodulin binding transcription activator 1 [Source:HGNC Symbol;Acc:HGNC:18806]	0.80331203978097	0.368693339351871	0.0556110686136094
MCTP1	multiple C2 and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26183]	0.80331203978097	0.745812576995239	0.0887661278308339
ZNF680	zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897]	0.80331203978097	-0.41635192286974	-0.0531198365956318
CD200	CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]	0.80331203978097	-0.652829685787429	-0.213174262471827
GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]	0.80331203978097	-0.617655337545417	-0.0642360631297537
PAWR	pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]	0.80331203978097	-0.80211968761155	-0.127324904136406
UFD1	ubiquitin recognition factor in ER associated degradation 1 [Source:HGNC Symbol;Acc:HGNC:12520]	0.80331203978097	0.286817021880197	0.0210913691662514
CXCR5	C-X-C motif chemokine receptor 5 [Source:HGNC Symbol;Acc:HGNC:1060]	0.80331203978097	-0.219060698916007	-0.162723266885909
RECQL4	RecQ like helicase 4 [Source:HGNC Symbol;Acc:HGNC:9949]	0.80331203978097	0.342334695621411	0.078884701234858
CORO2A	coronin 2A [Source:HGNC Symbol;Acc:HGNC:2255]	0.80331203978097	0.493476426100269	0.11448618858153
CSRNP1	cysteine and serine rich nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:14300]	0.80331203978097	-0.288077669911944	0.00797114027188375
KCNV2	potassium voltage-gated channel modifier subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:19698]	0.80331203978097	0.35070674926797	0.0919379721408056
LMCD1	LIM and cysteine rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]	0.80331203978097	0.710689929407577	0.104990306640918
P2RX7	purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]	0.80331203978097	0.270883924105879	0.0151970741770236
TNFSF10	TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]	0.80331203978097	-0.610645160294245	-0.125854099623895
ATR	ATR serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:882]	0.80331203978097	-0.686955717899032	-0.0558508508937879
F2RL3	F2R like thrombin or trypsin receptor 3 [Source:HGNC Symbol;Acc:HGNC:3540]	0.80331203978097	0.186438922647045	0.0421651406020667
PCBP4	poly(rC) binding protein 4 [Source:HGNC Symbol;Acc:HGNC:8652]	0.803444584826623	0.240506265390019	0.0126599902388305
CLUH	clustered mitochondria homolog [Source:HGNC Symbol;Acc:HGNC:29094]	0.803447122370374	0.478702994767232	0.0621139859237596
EXOSC5	exosome component 5 [Source:HGNC Symbol;Acc:HGNC:24662]	0.803500122278663	0.794019665879436	0.10335035945793
RNF170	ring finger protein 170 [Source:HGNC Symbol;Acc:HGNC:25358]	0.803500122278663	0.228240905921722	-0.0211284350512482
CRISPLD2	cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]	0.803500122278663	-0.811221843189367	-0.236694892788288
TMEM187	transmembrane protein 187 [Source:HGNC Symbol;Acc:HGNC:13705]	0.803500122278663	0.395468794456119	0.0513572930316923
LSM7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20470]	0.803562482849235	0.704103019038351	0.115897409339005
ZNF224	zinc finger protein 224 [Source:HGNC Symbol;Acc:HGNC:13017]	0.803721853689239	-0.235743928495525	-0.0283861300883909
TCN2	transcobalamin 2 [Source:HGNC Symbol;Acc:HGNC:11653]	0.803923871746049	-0.27903514591851	-0.0300930807138457
CCDC69	coiled-coil domain containing 69 [Source:HGNC Symbol;Acc:HGNC:24487]	0.803992305353185	0.230058434541542	-0.0261360315492297
DUSP4	dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]	0.804195683567322	0.224315824399421	-0.00391903241723693
DNAJC22	DnaJ heat shock protein family (Hsp40) member C22 [Source:HGNC Symbol;Acc:HGNC:25802]	0.804195683567322	-0.150803231295078	-0.0749324783300486
OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]	0.804195683567322	0.693405434631926	0.0807077739059388
PHKG1	phosphorylase kinase catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:8930]	0.804195683567322	-0.367060349382849	-0.0510770176698773
LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 [Source:HGNC Symbol;Acc:HGNC:29796]	0.804275162309924	0.267155114719104	0.0278100033731682
GTF2IRD1	GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]	0.804275162309924	-0.311266046197778	-0.035970184627004
DIABLO	diablo IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:21528]	0.804275162309924	0.849867432008286	0.0824767462265555
MPZL2	myelin protein zero like 2 [Source:HGNC Symbol;Acc:HGNC:3496]	0.804275162309924	0.752822176534053	0.0747759774603803
SLC9A8	solute carrier family 9 member A8 [Source:HGNC Symbol;Acc:HGNC:20728]	0.804721202094655	-0.677115940478193	-0.0593233859264866
PLXNB2	plexin B2 [Source:HGNC Symbol;Acc:HGNC:9104]	0.804750353738566	-0.277591512931469	0.00519362508221209
TARBP1	TAR (HIV-1) RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11568]	0.804750353738566	-0.0800771095531958	-0.032621838024077
HSPA14	heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]	0.804750353738566	-0.550004645165175	-0.0610461761062485
SIRT3	sirtuin 3 [Source:HGNC Symbol;Acc:HGNC:14931]	0.804750353738566	0.400645568245985	0.0305454949205006
AKR7A2	aldo-keto reductase family 7 member A2 [Source:HGNC Symbol;Acc:HGNC:389]	0.804750353738566	-0.37211122994362	-0.0186291462957445
GPSM3	G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:13945]	0.804750353738566	0.202866572218628	0.041134252616701
KATNB1	katanin regulatory subunit B1 [Source:HGNC Symbol;Acc:HGNC:6217]	0.804750353738566	0.604571688222868	0.0260316815256098
TREH	trehalase [Source:HGNC Symbol;Acc:HGNC:12266]	0.804750353738566	0.560154630050432	0.19730359034947
RPS6KC1	ribosomal protein S6 kinase C1 [Source:HGNC Symbol;Acc:HGNC:10439]	0.804750353738566	0.0222589995861619	-0.0176781855732113
GGH	gamma-glutamyl hydrolase [Source:HGNC Symbol;Acc:HGNC:4248]	0.804750353738566	-0.324671008750357	-0.112690292132889
ACD	ACD shelterin complex subunit and telomerase recruitment factor [Source:HGNC Symbol;Acc:HGNC:25070]	0.804750353738566	0.356494626034302	0.125930159619186
COL9A2	collagen type IX alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2218]	0.804750353738566	0.604376191023686	0.153558605475127
MTARC1	mitochondrial amidoxime reducing component 1 [Source:HGNC Symbol;Acc:HGNC:26189]	0.804750353738566	0.220696691872208	-0.0521478368231155
NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18828]	0.804750353738566	0.438702735488469	0.00692229297011501
TCEAL9	transcription elongation factor A like 9 [Source:HGNC Symbol;Acc:HGNC:30084]	0.804750353738566	0.0948332945444749	0.103852767090317
TCEANC	transcription elongation factor A N-terminal and central domain containing [Source:HGNC Symbol;Acc:HGNC:28277]	0.804750353738566	0.213629889171158	0.00833125843273734
CTSC	cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528]	0.805106943267391	-0.574571450566088	-0.114327116102967
IRF8	interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358]	0.805106943267391	-0.33533657990989	-0.0512650469375209
ST3GAL2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10863]	0.805106943267391	0.381469956864519	0.00784889610906956
ZMAT2	zinc finger matrin-type 2 [Source:HGNC Symbol;Acc:HGNC:26433]	0.805760370459418	0.347164094079352	0.0665876644219745
NCK2	NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665]	0.805760370459418	0.0777547458855999	0.0205339785794056
UPF3B	UPF3B regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20439]	0.805760370459418	-0.0908799890063524	0.0146454963501368
ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]	0.806084561705334	-0.310005565653836	-0.0140008223977818
HLA-DMB	major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]	0.806084561705334	0.625952059881941	0.159428173192264
SYT7	synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]	0.806084561705334	0.267333611706332	0.0531008875461466
CAP1	cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]	0.806084561705334	0.408422200751094	0.118014886163587
E4F1	E4F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3121]	0.806084561705334	-0.230141803719982	-0.0406719464052262
JOSD2	Josephin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28853]	0.806084561705334	0.0792035345099676	-0.0126926463444881
SIRT5	sirtuin 5 [Source:HGNC Symbol;Acc:HGNC:14933]	0.806084561705334	0.771738776877844	0.0644978344974222
ACVR2A	activin A receptor type 2A [Source:HGNC Symbol;Acc:HGNC:173]	0.806084561705334	-0.625190515493565	-0.0442435780222927
CYP4B1	cytochrome P450 family 4 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2644]	0.806084561705334	-0.636784665810994	-0.17380475395996
GALNT11	polypeptide N-acetylgalactosaminyltransferase 11 [Source:HGNC Symbol;Acc:HGNC:19875]	0.806084561705334	-0.538818835489193	-0.0396997657096327
INO80D	INO80 complex subunit D [Source:HGNC Symbol;Acc:HGNC:25997]	0.806249321314274	-0.199550919355105	-0.00737131374502393
CNTRL	centriolin [Source:HGNC Symbol;Acc:HGNC:1858]	0.806388109605988	0.269912615976669	0.0180175742309222
MBNL3	muscleblind like splicing regulator 3 [Source:HGNC Symbol;Acc:HGNC:20564]	0.806663410618726	-0.0734726586968885	-0.048954605918844
NVL	nuclear VCP like [Source:HGNC Symbol;Acc:HGNC:8070]	0.806663410618726	0.588408933810199	0.043334503416187
GTF2E1	general transcription factor IIE subunit 1 [Source:HGNC Symbol;Acc:HGNC:4650]	0.806663410618726	0.1600042287216	-0.0347353703736683
PDGFRL	platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]	0.806663410618726	-0.0484349116421566	0.105683106788416
VDR	vitamin D receptor [Source:HGNC Symbol;Acc:HGNC:12679]	0.806663410618726	0.54167172824294	0.141750214165788
SLC38A10	solute carrier family 38 member 10 [Source:HGNC Symbol;Acc:HGNC:28237]	0.806742589360675	-0.665826024221229	-0.0405346543399734
IL10RB	interleukin 10 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:5965]	0.806742589360675	0.643295372244206	0.0899705160079803
KLF7	KLF transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:6350]	0.806742589360675	0.465214302037764	0.0708256907441408
PTGER2	prostaglandin E receptor 2 [Source:HGNC Symbol;Acc:HGNC:9594]	0.806742589360675	0.299070781760866	-0.0876953732142625
ADCK5	aarF domain containing kinase 5 [Source:HGNC Symbol;Acc:HGNC:21738]	0.806742589360675	-0.249839373721029	-0.0638972373535442
PLK3	polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]	0.806804058283665	0.420196535190545	0.156784116824935
FBP1	fructose-bisphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3606]	0.807083677512559	-0.510485300803467	-0.125130234993136
RUNX3	RUNX family transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]	0.807120050406999	0.0655830696678754	-0.088368823581189
IFRD1	interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]	0.807120050406999	0.747826151946203	0.129856093751155
GTF2F1	general transcription factor IIF subunit 1 [Source:HGNC Symbol;Acc:HGNC:4652]	0.807120050406999	0.276881183379	0.0931612659537287
LAMA2	laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]	0.807120050406999	0.422474764865762	0.0667105418614926
TDP1	tyrosyl-DNA phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:18884]	0.807408332851131	0.232124465312756	-0.00975343601771259
SLC6A13	solute carrier family 6 member 13 [Source:HGNC Symbol;Acc:HGNC:11046]	0.807408332851131	-0.141913806574204	0.0098512721937218
PPIL2	peptidylprolyl isomerase like 2 [Source:HGNC Symbol;Acc:HGNC:9261]	0.807408332851131	0.541602686438603	0.0497676678707166
EFNB1	ephrin B1 [Source:HGNC Symbol;Acc:HGNC:3226]	0.807408332851131	-0.578999167664642	-0.0436261493517498
H1-2	H1.2 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4716]	0.807408332851131	0.140858131435541	0.00137943118443105
IGBP1	immunoglobulin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5461]	0.807408332851131	-0.11981694118878	-0.0133895305682597
RAB38	RAB38, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9776]	0.807408332851131	-0.75897796466894	-0.214759848621573
RFC1	replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969]	0.807408332851131	0.117801646081904	0.0292042698935525
ATP6V1A	ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851]	0.807408332851131	-0.708590540036047	-0.0781570557523906
CPB1	carboxypeptidase B1 [Source:HGNC Symbol;Acc:HGNC:2299]	0.807408332851131	0.388226129118817	0.0678588509348316
CRK	CRK proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2362]	0.807408332851131	0.0155839180590682	0.00989066502239523
MTPAP	mitochondrial poly(A) polymerase [Source:HGNC Symbol;Acc:HGNC:25532]	0.807408332851131	0.47864168074822	0.0752372403312567
STK4	serine/threonine kinase 4 [Source:HGNC Symbol;Acc:HGNC:11408]	0.807408332851131	-0.211908139128408	-0.0380496625915633
NAA50	N-alpha-acetyltransferase 50, NatE catalytic subunit [Source:HGNC Symbol;Acc:HGNC:29533]	0.807408332851131	0.0973065716608157	0.00479009889555796
TDG	thymine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:11700]	0.807408332851131	-0.353064965465863	-0.0384565066809063
TULP2	TUB like protein 2 [Source:HGNC Symbol;Acc:HGNC:12424]	0.807408332851131	0.501264510619623	0.187096336918338
ZNF217	zinc finger protein 217 [Source:HGNC Symbol;Acc:HGNC:13009]	0.807408332851131	-0.342662108969438	-0.00734327259816389
KCTD2	potassium channel tetramerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21294]	0.807408332851131	0.359413721881523	0.0424473320340486
C1orf174	chromosome 1 open reading frame 174 [Source:HGNC Symbol;Acc:HGNC:27915]	0.807408332851131	0.080161473317505	0.00470938094635969
CD47	CD47 molecule [Source:HGNC Symbol;Acc:HGNC:1682]	0.807408332851131	-0.227723783523262	-0.0386703332390263
DNASE2	deoxyribonuclease 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:2960]	0.807408332851131	0.421814577525482	0.0109798462510183
FAM124B	family with sequence similarity 124 member B [Source:HGNC Symbol;Acc:HGNC:26224]	0.807408332851131	0.338722146964913	-0.044481513967367
RNASE1	ribonuclease A family member 1, pancreatic [Source:HGNC Symbol;Acc:HGNC:10044]	0.807408332851131	-0.39102622590357	-0.033277942071678
CAMKMT	calmodulin-lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:26276]	0.807408332851131	0.290860791819233	-0.0137451278175321
EGR2	early growth response 2 [Source:HGNC Symbol;Acc:HGNC:3239]	0.807408332851131	-0.168465419155861	0.0243446483499754
PCSK1	proprotein convertase subtilisin/kexin type 1 [Source:HGNC Symbol;Acc:HGNC:8743]	0.807408332851131	0.188121111034275	-0.0313239911546974
IL12RB1	interleukin 12 receptor subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:5971]	0.807408332851131	-0.112126856121019	-0.187878298339853
HLA-F-AS1	HLA-F antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26645]	0.807408332851131	0.394192030706806	-0.050487950516888
CLPTM1L	CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]	0.807408332851131	0.107020237794976	-0.00314366194053637
RFC4	replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972]	0.807408332851131	0.267811238198299	-0.00350102377717744
NUDT5	nudix hydrolase 5 [Source:HGNC Symbol;Acc:HGNC:8052]	0.807408332851131	0.0575517008353884	0.0708062867108714
EMC1	ER membrane protein complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28957]	0.807408332851131	-0.21509450207447	-0.0176670374598221
KRCC1	lysine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28039]	0.807408332851131	-0.44727505499018	-0.0458068121747287
PEX14	peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]	0.807408332851131	0.609098910320645	0.0782129015510083
RPUSD4	RNA pseudouridine synthase D4 [Source:HGNC Symbol;Acc:HGNC:25898]	0.807408332851131	-0.792190856761938	-0.109534766584684
ZFTRAF1	zinc finger TRAF-type containing 1 [Source:HGNC Symbol;Acc:HGNC:17806]	0.807408332851131	-0.21598326028097	-0.0483424063921262
NCAM2	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]	0.807408332851131	0.0706995218105312	-0.00309297398616991
KIAA2026	KIAA2026 [Source:HGNC Symbol;Acc:HGNC:23378]	0.807408332851131	-0.556414981038063	-0.0473761402547016
RFX1	regulatory factor X1 [Source:HGNC Symbol;Acc:HGNC:9982]	0.807408332851131	0.777925586286249	0.100991026747978
RPP30	ribonuclease P/MRP subunit p30 [Source:HGNC Symbol;Acc:HGNC:17688]	0.807408332851131	-0.303650742802147	-0.0421446378178083
TCEANC2	transcription elongation factor A N-terminal and central domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26494]	0.807408332851131	-0.297272259336957	-0.0903002413498326
WARS2	tryptophanyl tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12730]	0.807408332851131	-0.227829415967857	-0.0315453202849792
SLC25A22	solute carrier family 25 member 22 [Source:HGNC Symbol;Acc:HGNC:19954]	0.807408332851131	0.317904555312354	0.00253220862271334
HIRA	histone cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:4916]	0.807408332851131	0.259597008031922	0.0235497011946212
MPHOSPH10	M-phase phosphoprotein 10 [Source:HGNC Symbol;Acc:HGNC:7213]	0.807408332851131	-0.0491774343722154	0.0153351193895445
ALG6	ALG6 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23157]	0.807408332851131	-0.0181620219799678	-0.0559078831659056
GPR137	G protein-coupled receptor 137 [Source:HGNC Symbol;Acc:HGNC:24300]	0.807408332851131	-0.184835808105879	-0.0269743349399982
