gene	description	fisher_pvalue	mean_t	mean_lfc
RBBP6	RB binding protein 6, ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:9889]	0.911505223037717	-0.132262664214356	-0.0113268478964894
SH3GL2	SH3 domain containing GRB2 like 2, endophilin A1 [Source:HGNC Symbol;Acc:HGNC:10831]	0.911505223037717	0.323934846593157	0.114763345432356
KIR3DL2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]	0.911533936302765	-0.0811548514577455	0.00533837890216624
MSH4	mutS homolog 4 [Source:HGNC Symbol;Acc:HGNC:7327]	0.911652676675702	0.286094605474442	-0.0313675883045044
CABP1	calcium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1384]	0.911733190519369	-0.0227514181584573	-0.00474526198690018
SOWAHA	sosondowah ankyrin repeat domain family member A [Source:HGNC Symbol;Acc:HGNC:27033]	0.911964426408623	-0.174199035134712	0.0294944411513281
SLC6A11	solute carrier family 6 member 11 [Source:HGNC Symbol;Acc:HGNC:11044]	0.911964426408623	0.0762284834989835	-0.0065839807491562
TIGD7	tigger transposable element derived 7 [Source:HGNC Symbol;Acc:HGNC:18331]	0.911964426408623	0.191832887342074	0.0382685772988275
ZNF692	zinc finger protein 692 [Source:HGNC Symbol;Acc:HGNC:26049]	0.911964426408623	0.190617788481236	0.0132323766854773
RFPL1	ret finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:9977]	0.911981564159887	-0.384566802993429	-0.0466433932450234
SEC24B-AS1	SEC24B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44003]	0.911981564159887	-0.126639348151065	-0.0306967106682476
UTP11	UTP11 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24329]	0.912076748989961	-0.340689006016705	-0.0342014751756156
GATA2	GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]	0.912167067413582	-0.3275583428991	-0.0493642661632508
KIRREL1	kirre like nephrin family adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:15734]	0.912167067413582	-0.0218711862118725	-0.0387897380422724
PCDHB16	protocadherin beta 16 [Source:HGNC Symbol;Acc:HGNC:14546]	0.912167067413582	-0.177176258817848	-0.0842542924276547
TLE6	TLE family member 6, subcortical maternal complex member [Source:HGNC Symbol;Acc:HGNC:30788]	0.912167067413582	0.151639409475111	0.0603383256872581
LOC101928135	NA	0.912262008127174	-0.0958026112036092	-0.0168310011631517
SLC7A2	solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]	0.912262008127174	-0.204160334185607	-0.0240690829209023
ZSCAN22	zinc finger and SCAN domain containing 22 [Source:HGNC Symbol;Acc:HGNC:4929]	0.912452743619859	-0.397995357270508	-0.074426281604879
CHST13	carbohydrate sulfotransferase 13 [Source:HGNC Symbol;Acc:HGNC:21755]	0.912616900520172	-0.140189749046977	-0.00712749225027476
SLCO1B1	solute carrier organic anion transporter family member 1B1 [Source:HGNC Symbol;Acc:HGNC:10959]	0.912616900520172	-0.470347513389636	-0.0515942235803254
ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:HGNC Symbol;Acc:HGNC:23409]	0.912676488120341	-0.585390916688331	-0.0548398225399154
CARD18	caspase recruitment domain family member 18 [Source:HGNC Symbol;Acc:HGNC:28861]	0.912736890826039	-0.0765375293600505	-0.034324718853512
HEXA-AS1	HEXA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:25810]	0.912742067072551	-0.388065650146662	-0.0154953775940594
FAM83A	family with sequence similarity 83 member A [Source:HGNC Symbol;Acc:HGNC:28210]	0.912946808464004	-0.580684915655625	-0.0465542473467071
SST	somatostatin [Source:HGNC Symbol;Acc:HGNC:11329]	0.913056075740108	-0.280660598221745	0.0713221887507105
NPAP1	nuclear pore associated protein 1 [Source:HGNC Symbol;Acc:HGNC:1190]	0.913351489861427	0.236095084799137	0.0498318706036837
MAGEB18	MAGE family member B18 [Source:HGNC Symbol;Acc:HGNC:28515]	0.913835105462232	-0.324356667188436	-0.0169214057046019
PRDM7	PR/SET domain 7 [Source:HGNC Symbol;Acc:HGNC:9351]	0.913835105462232	0.323996604430299	0.029987153030241
ZIC5	Zic family member 5 [Source:HGNC Symbol;Acc:HGNC:20322]	0.914031245448947	-0.213901934977386	-0.028272799142229
LOC401261	NA	0.914168046635533	-0.284483344741227	-0.0115632984475866
OR1Q1	olfactory receptor family 1 subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:8223]	0.914168046635533	-0.233087634437441	-0.0164693045730815
FCRL2	Fc receptor like 2 [Source:HGNC Symbol;Acc:HGNC:14875]	0.91515170181412	-0.344330273150232	-0.0911406607153239
CARD14	caspase recruitment domain family member 14 [Source:HGNC Symbol;Acc:HGNC:16446]	0.91515170181412	-0.192388470667215	-0.0192335513094207
LRRIQ3	leucine rich repeats and IQ motif containing 3 [Source:HGNC Symbol;Acc:HGNC:28318]	0.91515170181412	-0.421398709148108	-0.0729503017146138
LOC105373618	NA	0.915156188186883	-0.113064374170459	0.000206835931736737
TRAPPC2	trafficking protein particle complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:23068]	0.915209041297646	-0.0942817651061705	-0.0163336333720433
HOXB9	homeobox B9 [Source:HGNC Symbol;Acc:HGNC:5120]	0.915414654027506	-0.318344760507734	-0.0219126826516079
MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29647]	0.915414654027506	-0.035352998514126	0.000680957645215383
TXNDC8	thioredoxin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:31454]	0.915432731113415	-0.403242358112716	-0.0515709976007926
NR5A2	nuclear receptor subfamily 5 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7984]	0.915437167638289	0.135795233878809	0.230023741832779
PDE9A	phosphodiesterase 9A [Source:HGNC Symbol;Acc:HGNC:8795]	0.915455615079961	-0.142846357640958	0.0361623469690468
LINC01425	long intergenic non-protein coding RNA 1425 [Source:HGNC Symbol;Acc:HGNC:50733]	0.915455615079961	-0.384738147047488	-0.0245610461103409
SNIP1	Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]	0.915455615079961	0.115906024088975	0.0272146700149296
TBXA2R	thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]	0.915648364705954	0.0568624513537239	-0.0371813896416692
ZNF131	zinc finger protein 131 [Source:HGNC Symbol;Acc:HGNC:12915]	0.915676183829322	-0.271013285780407	-0.0433987453518494
ENTPD3-AS1	ENTPD3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26710]	0.915849622377319	-0.248707832156418	-0.046539729904218
LOC105374809	NA	0.915904687402216	0.181488904475872	0.0104793764866498
LOC101928535	NA	0.915904687402216	-0.534086825340541	-0.0532909873443256
TMEM183A	transmembrane protein 183A [Source:HGNC Symbol;Acc:HGNC:20173]	0.916085533538393	-0.344203653090095	-0.0430671131424944
KIAA1191	KIAA1191 [Source:HGNC Symbol;Acc:HGNC:29209]	0.916085533538393	0.121683602052546	0.0178131519192582
MARCHF11-DT	MARCHF11 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55550]	0.916085533538393	-0.299617249543728	-0.0618815540536676
EIF3J-DT	EIF3J divergent transcript [Source:HGNC Symbol;Acc:HGNC:48616]	0.916085533538393	-0.299606260754452	-0.0410367255001601
IRAG1-AS1	IRAG1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43434]	0.916085533538393	-0.543725333636711	-0.146471377520126
PDIA2	protein disulfide isomerase family A member 2 [Source:HGNC Symbol;Acc:HGNC:14180]	0.916085533538393	-0.373632976349948	-0.0503132072830786
PLGLB1	plasminogen like B1 [Source:HGNC Symbol;Acc:HGNC:9072]	0.916085533538393	-0.357567301397745	-0.0766778092582435
SLC6A17	solute carrier family 6 member 17 [Source:HGNC Symbol;Acc:HGNC:31399]	0.916085533538393	-0.46574682405346	-0.044350186913551
CACNA1I	calcium voltage-gated channel subunit alpha1 I [Source:HGNC Symbol;Acc:HGNC:1396]	0.916354989363609	0.134331234876797	0.196432751277454
IFT22	intraflagellar transport 22 [Source:HGNC Symbol;Acc:HGNC:21895]	0.916354989363609	-0.315043471532477	-0.0449450147855982
ICA1	islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]	0.916390811188569	0.307427940111021	0.0975545296728608
HTRA2	HtrA serine peptidase 2 [Source:HGNC Symbol;Acc:HGNC:14348]	0.916390811188569	0.347936204566609	0.0572253451323181
STOML3	stomatin like 3 [Source:HGNC Symbol;Acc:HGNC:19420]	0.91644544448845	-0.273097115002563	-0.0287709125215184
RPL26P19	ribosomal protein L26 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:36393]	0.916552838447413	0.0159140899242886	0.132061134786198
ARHGDIG	Rho GDP dissociation inhibitor gamma [Source:HGNC Symbol;Acc:HGNC:680]	0.916552838447413	-0.203042366128014	0.00747684584319992
LMO7DN	LMO7 downstream neighbor [Source:HGNC Symbol;Acc:HGNC:44370]	0.916552838447413	-0.398927550474093	-0.0185941350268235
IDI2	isopentenyl-diphosphate delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:23487]	0.916552838447413	-0.178281235714905	-0.0187755689295596
PDSS2	decaprenyl diphosphate synthase subunit 2 [Source:HGNC Symbol;Acc:HGNC:23041]	0.916552838447413	0.274263672860934	0.0245989354284506
WNT7A	Wnt family member 7A [Source:HGNC Symbol;Acc:HGNC:12786]	0.916552838447413	-0.371754124960778	-0.0755895015898223
ZNF229	zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]	0.916552838447413	-0.0721906759430895	0.00424727459342789
NPIPB15	nuclear pore complex interacting protein family member B15 [Source:HGNC Symbol;Acc:HGNC:34409]	0.916602979617414	-0.0652790682892423	-0.13120954567687
LOC101928847	NA	0.9170403348024	-0.269895332962525	0.0129238443023621
NUCB2	nucleobindin 2 [Source:HGNC Symbol;Acc:HGNC:8044]	0.917147508576597	-0.164728467744201	-0.0334132724099277
CDKAL1	CDK5 regulatory subunit associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21050]	0.917181745849304	0.0716635284332974	0.0293189157969004
SOX13	SRY-box transcription factor 13 [Source:HGNC Symbol;Acc:HGNC:11192]	0.917279699324608	-0.304989738722057	-0.0521130487131694
CCER1	coiled-coil glutamate rich protein 1 [Source:HGNC Symbol;Acc:HGNC:28373]	0.917340908899145	-0.354241977567102	-0.0238764343342337
DLG4	discs large MAGUK scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:2903]	0.917340908899145	-0.172927617953402	-0.0369725750209506
ANKRD11P2	ANKRD11 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54738]	0.917764811598657	-0.240554306466572	0.0252756603105635
FOXN3-AS1	FOXN3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44290]	0.917802710445227	0.291221625164789	0.0501668717304104
BMS1P4	BMS1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:23652]	0.918457906566401	0.193717679275171	0.0945504203146186
SYNDIG1L	synapse differentiation inducing 1 like [Source:HGNC Symbol;Acc:HGNC:32388]	0.918457906566401	-0.218421413865686	-0.1115735157856
LOC101928373	NA	0.918587415315777	-0.538935310281377	-0.0939796230306278
CAPZA1	capping actin protein of muscle Z-line subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:1488]	0.918594913149165	-0.198730844395232	0.00474445200383884
ANO3	anoctamin 3 [Source:HGNC Symbol;Acc:HGNC:14004]	0.91892585157917	0.242378859069407	0.0763432685901964
LOC100289495	NA	0.91892585157917	-0.349540902345185	-0.0151568771954738
LINC00620	long intergenic non-protein coding RNA 620 [Source:HGNC Symbol;Acc:HGNC:44223]	0.91892585157917	0.541680228421696	0.054666187687271
LINC01864	long intergenic non-protein coding RNA 1864 [Source:HGNC Symbol;Acc:HGNC:52683]	0.91892585157917	-0.0856399033563702	-0.0205427478009081
H4C2	H4 clustered histone 2 [Source:HGNC Symbol;Acc:HGNC:4789]	0.91892585157917	-0.335800998298799	-0.0834517867902992
PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon [Source:HGNC Symbol;Acc:HGNC:9313]	0.918928539399882	0.153629371489082	0.0341467841493475
TEX26	testis expressed 26 [Source:HGNC Symbol;Acc:HGNC:28622]	0.918928539399882	-0.0888443171522168	0.0494051935101763
LINC00926	long intergenic non-protein coding RNA 926 [Source:HGNC Symbol;Acc:HGNC:27514]	0.918928539399882	0.0405258630288285	-0.0638509723621993
LVRN	laeverin [Source:HGNC Symbol;Acc:HGNC:26904]	0.919062344020759	-0.217066791793184	-0.0675796513573559
SSTR4	somatostatin receptor 4 [Source:HGNC Symbol;Acc:HGNC:11333]	0.919189367143463	-0.552078362357237	-0.0795914379880373
CLCA4	chloride channel accessory 4 [Source:HGNC Symbol;Acc:HGNC:2018]	0.919189367143463	-0.170591807133323	-0.0338990873333517
LEMD3	LEM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28887]	0.919218878932868	0.0340512215021131	-0.00444550991573613
TYW1	tRNA-yW synthesizing protein 1 homolog [Source:HGNC Symbol;Acc:HGNC:25598]	0.919218878932868	-0.24437933214596	-0.0530012596637375
LINC00917	long intergenic non-protein coding RNA 917 [Source:HGNC Symbol;Acc:HGNC:48607]	0.919231548447214	0.24839364754976	0.040139512628223
PARTICL	promoter of MAT2A antisense radiation-induced circulating long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:50886]	0.919260292255391	-0.160297216001692	-0.0784546753407475
ATP6V1E1	ATPase H+ transporting V1 subunit E1 [Source:HGNC Symbol;Acc:HGNC:857]	0.919294116068743	0.465471952942229	0.0698591424360978
CCEPR	NA	0.919294116068743	-0.250543970003048	-0.0100524028856215
IL36RN	interleukin 36 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:15561]	0.919294116068743	-0.120141380733307	0.00758385015009235
NDUFV2P1	NADH:ubiquinone oxidoreductase core subunit V2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7718]	0.920079176214262	-0.176119589573869	0.068287745221063
LINC02387	long intergenic non-protein coding RNA 2387 [Source:HGNC Symbol;Acc:HGNC:53313]	0.920173429396467	0.165714580861203	0.00388262886404167
LOC101927314	NA	0.920258465667602	-0.531914468742882	-0.0398971297693175
KDM5B	lysine demethylase 5B [Source:HGNC Symbol;Acc:HGNC:18039]	0.920258465667602	0.377230480735393	0.0294731099613261
ETF1P2	eukaryotic translation termination factor 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3479]	0.920329290438857	-0.337347426865702	-0.0371021109947588
SPRYD7	SPRY domain containing 7 [Source:HGNC Symbol;Acc:HGNC:14297]	0.920568379817732	0.0583394477393133	0.00743282352743738
RBM12	RNA binding motif protein 12 [Source:HGNC Symbol;Acc:HGNC:9898]	0.920707140931892	-0.215576620818217	-0.0037861810565649
ETV3	ETS variant transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3492]	0.920707140931892	-0.64671413003747	-0.0623064667062318
GFI1	growth factor independent 1 transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4237]	0.920707140931892	-0.0714804118157973	-0.0847168700473331
HSPA7	heat shock protein family A (Hsp70) member 7 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5240]	0.920707140931892	0.22298283928322	0.0840973148961142
TIMM17A	translocase of inner mitochondrial membrane 17A [Source:HGNC Symbol;Acc:HGNC:17315]	0.920707140931892	0.183863042268579	0.00999408322316605
KRT33A	keratin 33A [Source:HGNC Symbol;Acc:HGNC:6450]	0.92103261764685	-0.533694518179407	-0.0534432759143662
OSBPL10	oxysterol binding protein like 10 [Source:HGNC Symbol;Acc:HGNC:16395]	0.92103261764685	0.504795838711957	0.101719030246767
ACOX1	acyl-CoA oxidase 1 [Source:HGNC Symbol;Acc:HGNC:119]	0.921142022455647	0.211970725349765	0.0136177940371524
MTMR6	myotubularin related protein 6 [Source:HGNC Symbol;Acc:HGNC:7453]	0.921142022455647	0.185136938348177	0.00473788929820965
TOMM7	translocase of outer mitochondrial membrane 7 [Source:HGNC Symbol;Acc:HGNC:21648]	0.921142022455647	0.374446170465242	0.0508248110843867
SART1	spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP [Source:HGNC Symbol;Acc:HGNC:10538]	0.921142022455647	0.215584029752998	0.033061262770284
POLR2J3	RNA polymerase II subunit J3 [Source:HGNC Symbol;Acc:HGNC:33853]	0.921142022455647	0.0159359020340102	0.0114562042205313
TRBV10-2	T cell receptor beta variable 10-2 [Source:HGNC Symbol;Acc:HGNC:12178]	0.921142022455647	-0.519248178222764	-0.062957402520128
ZNF2	zinc finger protein 2 [Source:HGNC Symbol;Acc:HGNC:12991]	0.921142022455647	-0.256819757464231	-0.0371368942659565
ZNF433-AS1	ZNF433 and ZNF878 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53776]	0.921200636651818	-0.00121820982361125	0.00261822490793767
LSR	lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:29572]	0.921200636651818	-0.294301424180411	-0.0679175972404085
MOGAT2	monoacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:23248]	0.921352151596486	-0.136101968095862	0.00270677730638083
EIF3F	eukaryotic translation initiation factor 3 subunit F [Source:HGNC Symbol;Acc:HGNC:3275]	0.921352151596486	-0.147633198536926	-0.0252819075181319
ANKRD36	ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]	0.921352151596486	0.359716980073487	0.0575027499742237
CCDC144BP	coiled-coil domain containing 144B, pseudogene [Source:HGNC Symbol;Acc:HGNC:26704]	0.921352151596486	-0.151165904675965	-0.00192529065351015
IFI27	interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]	0.921352151596486	0.190356215642692	0.193277730715663
RAD21-AS1	RAD21 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32158]	0.92136287463623	-0.1778475435912	-0.0141454020282631
ARL17A	ADP ribosylation factor like GTPase 17A [Source:HGNC Symbol;Acc:HGNC:24096]	0.92136287463623	0.0260978825554778	0.0958613820433166
LOC100132249	NA	0.92136287463623	-0.560014501338514	-0.0575979107126901
C2CD3	C2 domain containing 3 centriole elongation regulator [Source:HGNC Symbol;Acc:HGNC:24564]	0.92136287463623	0.235613798009129	0.0183325942403361
PIK3CA-DT	PIK3CA divergent transcript [Source:HGNC Symbol;Acc:HGNC:52932]	0.92136287463623	-0.475230103586738	-0.0528055796263078
CEACAM5	CEA cell adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:1817]	0.92136287463623	-0.388875147262921	-0.0320511457848109
DLG3-AS1	DLG3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40182]	0.92136287463623	-0.362101952911172	-0.0495173862032481
CASP10	caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500]	0.921493772964015	0.263408207992788	0.0259661638498143
GCFC2	GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]	0.921493772964015	-0.0816144717044603	-0.0220038612420844
WASHC2A	WASH complex subunit 2A [Source:HGNC Symbol;Acc:HGNC:23416]	0.921493772964015	-0.207337500651518	-0.0653511895592691
SMAD1	SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]	0.921557835589018	0.36800230010159	0.0405733600850532
TOM1	target of myb1 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11982]	0.921557835589018	0.20502332436088	0.0222906378238505
METTL9	methyltransferase like 9 [Source:HGNC Symbol;Acc:HGNC:24586]	0.921735033406323	0.231639665525922	0.0213761718170481
TAFA4	TAFA chemokine like family member 4 [Source:HGNC Symbol;Acc:HGNC:21591]	0.921735033406323	-0.210193377206995	-0.0218368063827089
ANKFN1	ankyrin repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26766]	0.921770294322033	-0.380799092592653	-0.0364485462150212
TYW5	tRNA-yW synthesizing protein 5 [Source:HGNC Symbol;Acc:HGNC:26754]	0.921834671180838	0.0965306281658498	0.00370529030532373
AP1G2-AS1	AP1G2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55442]	0.92184700878132	0.093404380946187	0.0286657540514933
LYPD6B	LY6/PLAUR domain containing 6B [Source:HGNC Symbol;Acc:HGNC:27018]	0.92184700878132	-0.252260606094545	-0.0220803757919535
PTGER1	prostaglandin E receptor 1 [Source:HGNC Symbol;Acc:HGNC:9593]	0.921919244850618	-0.242514150453174	-0.0165621682349573
FAM99B	family with sequence similarity 99 member B [Source:HGNC Symbol;Acc:HGNC:32369]	0.922026226362441	-0.417024542316844	-0.0392408120499137
TCF7	transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:11639]	0.922026226362441	-0.484286247530354	-0.0625841675635573
FAM47E	family with sequence similarity 47 member E [Source:HGNC Symbol;Acc:HGNC:34343]	0.922026226362441	0.320106799474736	0.0752840046054906
HOXA7	homeobox A7 [Source:HGNC Symbol;Acc:HGNC:5108]	0.922026226362441	-0.131236990484629	0.00252333900007287
UBE3D	ubiquitin protein ligase E3D [Source:HGNC Symbol;Acc:HGNC:21381]	0.922199181459764	-0.32653617111051	-0.0318836728670664
GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]	0.922277203540907	0.177557983825025	0.00776328776571524
CHRD	chordin [Source:HGNC Symbol;Acc:HGNC:1949]	0.922277203540907	0.35534330717754	0.0716008243036152
CWC25	CWC25 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:25989]	0.922277203540907	-0.120836542955574	-0.0178764954675999
OR8B8	olfactory receptor family 8 subfamily B member 8 [Source:HGNC Symbol;Acc:HGNC:8477]	0.922340981588592	-0.543128818728963	-0.06405039408791
CDK5R2	cyclin dependent kinase 5 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:1776]	0.922497015873087	-0.124821576651542	-0.00889984757763393
CAPS	calcyphosine [Source:HGNC Symbol;Acc:HGNC:1487]	0.922561691884527	-0.234837792609274	-0.0868716646275744
GNGT1	G protein subunit gamma transducin 1 [Source:HGNC Symbol;Acc:HGNC:4411]	0.923033083032369	-0.188353627416327	-0.0245735766426113
SUGT1	SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [Source:HGNC Symbol;Acc:HGNC:16987]	0.923199636930347	0.160502014999231	0.0421695403292652
B3GNT6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:24141]	0.923301284739071	0.272558533400106	0.025093943284351
TRERF1	transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]	0.923552437553478	0.0713397433015715	0.00850389179278001
MGAM2	maltase-glucoamylase 2 (putative) [Source:HGNC Symbol;Acc:HGNC:28101]	0.923557083197689	0.281907227233173	0.126440486007589
PIGU	phosphatidylinositol glycan anchor biosynthesis class U [Source:HGNC Symbol;Acc:HGNC:15791]	0.923599348033812	0.149680552381527	0.01495765533131
INTS10	integrator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:25548]	0.923676917912175	-0.0358073497062472	-0.0266225391384999
RTN4R	reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]	0.923676917912175	-0.273723408222312	-0.0813256883037373
ZFP28-DT	ZFP28 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55297]	0.923938609939749	-0.370558664295743	-0.0172400874826158
LOC101927040	NA	0.924030774160625	-0.319907573519028	-0.0369623737757556
ENTHD1	ENTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26352]	0.924328807597956	-0.354798970879943	-0.0450168973236384
TRAV12-1	T cell receptor alpha variable 12-1 [Source:HGNC Symbol;Acc:HGNC:12105]	0.924357729137609	0.329820906937311	0.0725877670083731
WEE2-AS1	WEE2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48669]	0.924357729137609	-0.500155903336965	-0.0843536442173238
RFK	riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324]	0.925072527492634	0.189752025346725	0.04473535333909
LOC100506446	NA	0.925182804907656	-0.391703735022037	-0.056020325307379
IGFBP1	insulin like growth factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5469]	0.925182804907656	-0.374043299467804	-0.06795447497402
WNT9A	Wnt family member 9A [Source:HGNC Symbol;Acc:HGNC:12778]	0.925294364588823	-0.252389478847998	-0.06640253007706
CAV3	caveolin 3 [Source:HGNC Symbol;Acc:HGNC:1529]	0.925294364588823	-0.340165111885261	-0.0362825038641406
BRCC3P1	BRCA1/BRCA2-containing complex subunit 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51444]	0.925336036975021	-0.031092451590561	0.0523050284074311
XAGE3	X antigen family member 3 [Source:HGNC Symbol;Acc:HGNC:14618]	0.925418222169206	0.307228993321691	0.0323430606920499
AP2B1	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]	0.925418222169206	0.301758096898313	0.0788109357632941
HELZ2	helicase with zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:30021]	0.925418222169206	-0.405294794354749	-0.0545754313005927
HKDC1	hexokinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23302]	0.925418222169206	-0.55381778360162	-0.0420949437854651
OPRD1	opioid receptor delta 1 [Source:HGNC Symbol;Acc:HGNC:8153]	0.925418222169206	-0.313063455621814	-0.0212900747796692
XRCC3	X-ray repair cross complementing 3 [Source:HGNC Symbol;Acc:HGNC:12830]	0.925418222169206	-0.0187307636942136	0.00904891320611059
LINC00939	long intergenic non-protein coding RNA 939 [Source:HGNC Symbol;Acc:HGNC:48631]	0.925418222169206	-0.577798418137312	-0.296067837291304
MSRA	methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]	0.925418222169206	-0.000293821396131196	0.0139566970773425
ND4	NA	0.925418222169206	-0.518019756088059	-0.0292688385547081
LINC01857	long intergenic non-protein coding RNA 1857 [Source:HGNC Symbol;Acc:HGNC:52673]	0.925529477736775	-0.128045232525039	0.0187685512293199
LOC101929372	NA	0.925529477736775	-0.313891890040076	-0.0346731053170185
CCDC78	coiled-coil domain containing 78 [Source:HGNC Symbol;Acc:HGNC:14153]	0.925760993557482	-0.202682597521295	-0.0595354092448902
OGFRP1	opioid growth factor receptor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50511]	0.926035603572368	-0.311029853745469	-0.0475312907417745
B3GALT5	beta-1,3-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:920]	0.926035603572368	-0.499074201774923	-0.121645245579974
LINC00692	long intergenic non-protein coding RNA 692 [Source:HGNC Symbol;Acc:HGNC:27708]	0.926035603572368	-0.543101762249989	-0.0447125030395171
MAU2	MAU2 sister chromatid cohesion factor [Source:HGNC Symbol;Acc:HGNC:29140]	0.926035603572368	0.237564482576052	-0.0014362913927148
NR0B1	nuclear receptor subfamily 0 group B member 1 [Source:HGNC Symbol;Acc:HGNC:7960]	0.926069535499983	-0.421894203408827	-0.0353059445054081
LINC01533	long intergenic non-protein coding RNA 1533 [Source:HGNC Symbol;Acc:HGNC:51274]	0.926069535499983	0.231062919044452	0.0101600920875016
CTAG2	cancer/testis antigen 2 [Source:HGNC Symbol;Acc:HGNC:2492]	0.926118153863604	0.327366268084948	0.0351551021142233
DDTL	D-dopachrome tautomerase like [Source:HGNC Symbol;Acc:HGNC:33446]	0.926362908617218	-0.010173601878844	-0.206047480339835
GUSBP2	GUSB pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:18792]	0.926362908617218	0.169763541702464	0.0132699209957332
