Geneid	HS18	HS19
ENSG00000105518	312	416
ENSG00000105519	149	232
ENSG00000105520	406	497
ENSG00000105523	4	12
ENSG00000105538	463	865
ENSG00000105549	0	0
ENSG00000105550	0	0
ENSG00000105552	570	803
ENSG00000105556	251	300
ENSG00000105559	487	385
ENSG00000105568	6950	7707
ENSG00000105576	2234	2846
ENSG00000105583	0	0
ENSG00000105605	0	1
ENSG00000105607	395	737
ENSG00000105609	0	6
ENSG00000105610	0	1
ENSG00000105612	337	551
ENSG00000105613	8	15
ENSG00000105617	0	0
ENSG00000105618	3	7
ENSG00000105619	0	3
ENSG00000105639	192	233
ENSG00000105640	2769	3997
ENSG00000105641	0	0
ENSG00000105642	5	15
ENSG00000105643	731	1572
ENSG00000105647	10	9
ENSG00000105649	192	231
ENSG00000105650	12	31
ENSG00000105655	611	1008
ENSG00000105656	401	637
ENSG00000105662	392	618
ENSG00000105664	111	17
ENSG00000105668	1	4
ENSG00000105669	743	788
ENSG00000105671	413	540
ENSG00000105672	4	10
ENSG00000105675	3	4
ENSG00000105676	323	417
ENSG00000105677	580	734
ENSG00000105679	1	7
ENSG00000105694	9	9
ENSG00000105695	4	8
ENSG00000105696	125	25
ENSG00000105697	666	3561
ENSG00000105698	2312	2727
ENSG00000105699	268	410
ENSG00000105700	404	496
ENSG00000105701	2659	3914
ENSG00000105705	510	748
ENSG00000105707	72	217
ENSG00000105708	282	491
ENSG00000105711	991	1183
ENSG00000105717	15	41
ENSG00000105722	426	670
ENSG00000105723	380	428
ENSG00000105726	776	959
ENSG00000105732	192	344
ENSG00000105737	298	425
ENSG00000105738	853	999
ENSG00000105750	0	0
ENSG00000105755	59	101
ENSG00000105767	258	244
ENSG00000105771	353	501
ENSG00000105778	1069	1694
ENSG00000105784	64	82
ENSG00000105792	147	300
ENSG00000105793	308	635
ENSG00000105808	22	33
ENSG00000105810	740	1205
ENSG00000105819	1245	1826
ENSG00000105821	396	547
ENSG00000105825	78	203
ENSG00000105829	177	233
ENSG00000105835	1760	3242
ENSG00000105849	260	423
ENSG00000105851	153	318
ENSG00000105852	96	320
ENSG00000105854	766	1302
ENSG00000105855	324	496
ENSG00000105856	1661	2432
ENSG00000105865	71	115
ENSG00000105866	555	778
ENSG00000105875	436	784
ENSG00000105877	533	1040
ENSG00000105879	372	567
ENSG00000105880	2	2
ENSG00000105887	2767	3242
ENSG00000105889	15	31
ENSG00000105894	373	1265
ENSG00000105926	275	706
ENSG00000105928	377	454
ENSG00000105929	0	0
ENSG00000105939	664	1469
ENSG00000105948	93	180
ENSG00000105953	10992	12287
ENSG00000105954	0	1
ENSG00000105963	43	58
ENSG00000105967	31	111
ENSG00000105968	4499	6460
ENSG00000105971	2108	2267
ENSG00000105974	4881	7707
ENSG00000105976	392	1216
ENSG00000105982	35	73
ENSG00000105983	985	1537
ENSG00000105988	27	26
ENSG00000105989	11	16
ENSG00000105991	2	5
ENSG00000105993	5119	4838
ENSG00000105996	8	12
ENSG00000105997	10	25
ENSG00000106003	134	400
ENSG00000106004	0	15
ENSG00000106006	0	1
ENSG00000106009	782	1093
ENSG00000106012	655	902
ENSG00000106013	4	13
ENSG00000106018	594	403
ENSG00000106025	1037	795
ENSG00000106028	175	237
ENSG00000106031	0	1
ENSG00000106034	1305	2386
ENSG00000106038	2	0
ENSG00000106049	1148	1977
ENSG00000106052	3065	3742
ENSG00000106066	87	490
ENSG00000106069	23	116
ENSG00000106070	3116	4958
ENSG00000106077	294	376
ENSG00000106078	1275	1712
ENSG00000106080	388	451
ENSG00000106086	328	482
ENSG00000106089	48	67
ENSG00000106100	750	1097
ENSG00000106105	1063	1242
ENSG00000106113	32	28
ENSG00000106123	21	42
ENSG00000106125	93	202
ENSG00000106128	2	9
ENSG00000106133	0	0
ENSG00000106144	498	715
ENSG00000106153	2756	3685
ENSG00000106178	3	4
ENSG00000106211	9818	8570
ENSG00000106236	23	54
ENSG00000106244	1173	1271
ENSG00000106245	191	251
ENSG00000106246	68	90
ENSG00000106258	322	494
ENSG00000106261	2818	4235
ENSG00000106263	2147	2856
ENSG00000106266	887	750
ENSG00000106268	107	144
ENSG00000106278	185	314
ENSG00000106290	427	575
ENSG00000106299	1023	1350
ENSG00000106302	25	14
ENSG00000106304	0	1
ENSG00000106305	228	252
ENSG00000106327	6	18
ENSG00000106328	4	2
ENSG00000106330	112	143
ENSG00000106331	0	0
ENSG00000106333	815	1044
ENSG00000106336	18	23
ENSG00000106341	44	45
ENSG00000106344	1477	1943
ENSG00000106346	376	549
ENSG00000106348	297	412
ENSG00000106351	421	664
ENSG00000106355	237	406
ENSG00000106366	248	57
ENSG00000106367	106	173
ENSG00000106384	0	1
ENSG00000106392	345	569
ENSG00000106397	955	1116
ENSG00000106399	97	233
ENSG00000106400	618	763
ENSG00000106404	87	159
ENSG00000106410	0	0
ENSG00000106415	126	260
ENSG00000106436	0	0
ENSG00000106443	699	1315
ENSG00000106459	542	943
ENSG00000106460	1444	2335
ENSG00000106462	148	161
ENSG00000106477	120	239
ENSG00000106479	616	974
ENSG00000106483	311	364
ENSG00000106484	126	514
ENSG00000106511	317	439
ENSG00000106524	1029	1304
ENSG00000106526	61	153
ENSG00000106536	169	170
ENSG00000106537	190	353
ENSG00000106538	580	1918
ENSG00000106540	0	0
ENSG00000106541	7	13
ENSG00000106546	386	573
ENSG00000106554	2084	2201
ENSG00000106560	82	242
ENSG00000106565	1814	746
ENSG00000106571	270	336
ENSG00000106588	40	85
ENSG00000106591	430	671
ENSG00000106603	1382	1992
ENSG00000106605	504	607
ENSG00000106608	1294	1940
ENSG00000106609	1755	2579
ENSG00000106610	0	0
ENSG00000106615	906	866
ENSG00000106617	8215	7545
ENSG00000106624	5300	7807
ENSG00000106628	1389	1772
ENSG00000106631	108202	133002
ENSG00000106633	109	110
ENSG00000106635	854	796
ENSG00000106636	1014	962
ENSG00000106638	405	597
ENSG00000106648	0	2
ENSG00000106665	648	866
ENSG00000106682	3647	4975
ENSG00000106683	262	334
ENSG00000106686	92	141
ENSG00000106688	62	85
ENSG00000106689	1	4
ENSG00000106692	772	1085
ENSG00000106701	205	196
ENSG00000106714	458	1021
ENSG00000106723	2354	3515
ENSG00000106733	142	659
ENSG00000106771	3898	7340
ENSG00000106772	758	810
ENSG00000106780	718	1050
ENSG00000106785	72	264
ENSG00000106789	4	48
ENSG00000106799	795	1046
ENSG00000106803	257	365
ENSG00000106804	105	352
ENSG00000106809	1565	2882
ENSG00000106819	1468	462
ENSG00000106823	736	1267
ENSG00000106829	564	757
ENSG00000106852	86	99
ENSG00000106853	445	925
ENSG00000106868	314	762
ENSG00000106927	12	17
ENSG00000106948	626	1330
ENSG00000106952	45	128
ENSG00000106976	538	620
ENSG00000106991	8509	10182
ENSG00000106992	382	597
ENSG00000106993	865	1084
ENSG00000107014	2	4
ENSG00000107018	1	2
ENSG00000107020	253	355
ENSG00000107021	648	924
ENSG00000107036	880	1612
ENSG00000107077	971	1543
ENSG00000107099	240	1114
ENSG00000107104	10681	15231
ENSG00000107105	1	8
ENSG00000107130	494	475
ENSG00000107140	413	452
ENSG00000107147	38	52
ENSG00000107159	10	18
ENSG00000107164	1460	1839
ENSG00000107165	380	581
ENSG00000107175	427	568
ENSG00000107185	1426	1475
ENSG00000107186	6739	8173
ENSG00000107187	0	0
ENSG00000107201	91	205
ENSG00000107223	2088	2666
ENSG00000107242	1386	1779
ENSG00000107249	465	583
ENSG00000107262	1935	2058
ENSG00000107263	2889	4222
ENSG00000107281	839	1243
ENSG00000107282	103	276
ENSG00000107290	5358	7238
ENSG00000107295	4	5
ENSG00000107317	2109	4549
ENSG00000107331	2368	2745
ENSG00000107338	934	913
ENSG00000107341	1051	1554
ENSG00000107362	172	379
ENSG00000107371	315	567
ENSG00000107372	4112	7272
ENSG00000107404	1294	1586
ENSG00000107438	2713	2151
ENSG00000107443	231	383
ENSG00000107447	0	0
ENSG00000107485	32	30
ENSG00000107518	239	342
ENSG00000107521	301	508
ENSG00000107537	1192	1574
ENSG00000107551	2514	3037
ENSG00000107554	605	979
ENSG00000107560	587	886
ENSG00000107562	1824	3926
ENSG00000107566	311	531
ENSG00000107581	6301	5793
ENSG00000107593	0	1
ENSG00000107611	189	630
ENSG00000107614	239	546
ENSG00000107625	711	997
ENSG00000107643	759	1119
ENSG00000107651	946	1380
ENSG00000107669	2176	2883
ENSG00000107672	458	700
ENSG00000107679	1576	1941
ENSG00000107719	675	993
ENSG00000107731	1870	2445
ENSG00000107736	473	930
ENSG00000107738	547	1345
ENSG00000107742	382	749
ENSG00000107745	1208	1717
ENSG00000107758	1525	1824
ENSG00000107771	4845	4946
ENSG00000107779	1792	2667
ENSG00000107789	182	259
ENSG00000107796	2619	4022
ENSG00000107798	570	1058
ENSG00000107807	3	1
ENSG00000107815	152	183
ENSG00000107816	1167	1648
ENSG00000107819	678	880
ENSG00000107821	177	485
ENSG00000107829	1603	1865
ENSG00000107831	1	2
ENSG00000107833	70	68
ENSG00000107854	1251	1964
ENSG00000107859	4	10
ENSG00000107862	4156	4896
ENSG00000107863	3624	7317
ENSG00000107864	921	1065
ENSG00000107872	176	275
ENSG00000107874	812	983
ENSG00000107882	376	664
ENSG00000107890	1472	1612
ENSG00000107897	1707	1517
ENSG00000107902	281	398
ENSG00000107929	2570	3793
ENSG00000107937	696	773
ENSG00000107938	597	823
ENSG00000107949	422	799
ENSG00000107951	748	813
ENSG00000107954	27	56
ENSG00000107957	3818	6152
ENSG00000107959	2015	2759
ENSG00000107960	262	422
ENSG00000107968	195	502
ENSG00000107984	3	2
ENSG00000108001	508	969
ENSG00000108010	624	843
ENSG00000108018	233	921
ENSG00000108021	2624	3397
ENSG00000108039	1001	1346
ENSG00000108055	1250	1947
ENSG00000108061	1164	1841
ENSG00000108064	393	806
ENSG00000108091	796	1267
ENSG00000108094	713	1114
ENSG00000108100	1323	1694
ENSG00000108106	274	210
ENSG00000108107	2284	2965
ENSG00000108175	4349	6818
ENSG00000108176	36	59
ENSG00000108179	1708	1907
ENSG00000108187	170	191
ENSG00000108219	1168	2068
ENSG00000108231	1	20
ENSG00000108239	528	751
ENSG00000108242	0	1
ENSG00000108244	0	0
ENSG00000108255	31	50
ENSG00000108256	3581	4564
ENSG00000108262	867	1246
ENSG00000108298	7711	10999
ENSG00000108306	1096	1732
ENSG00000108309	30	35
ENSG00000108312	1641	2454
ENSG00000108342	1	1
ENSG00000108344	1572	1969
ENSG00000108349	1605	2401
ENSG00000108352	137	206
ENSG00000108370	77	267
ENSG00000108375	51	93
ENSG00000108379	0	0
ENSG00000108381	111	331
ENSG00000108384	422	597
ENSG00000108387	459	735
ENSG00000108389	1141	2418
ENSG00000108395	788	944
ENSG00000108405	94	46
ENSG00000108406	752	1081
ENSG00000108417	0	0
ENSG00000108423	227	372
ENSG00000108424	3478	4384
ENSG00000108433	1180	1557
ENSG00000108439	297	419
ENSG00000108442	0	0
ENSG00000108443	881	1122
ENSG00000108448	0	0
ENSG00000108452	4	3
ENSG00000108465	167	303
ENSG00000108468	832	1070
ENSG00000108469	602	911
ENSG00000108474	304	517
ENSG00000108479	143	260
ENSG00000108506	774	863
ENSG00000108509	1013	1020
ENSG00000108510	3646	4593
ENSG00000108511	1	4
ENSG00000108515	5198	3482
ENSG00000108516	0	0
ENSG00000108518	1417	1680
ENSG00000108523	1051	1274
ENSG00000108528	3132	3330
ENSG00000108551	360	1471
ENSG00000108556	1285	1153
ENSG00000108557	1648	1915
ENSG00000108559	657	1105
ENSG00000108561	921	1226
ENSG00000108576	54	148
ENSG00000108578	410	650
ENSG00000108582	1821	3270
ENSG00000108587	1031	1461
ENSG00000108588	1946	2375
ENSG00000108590	51	67
ENSG00000108591	473	720
ENSG00000108592	1161	1541
ENSG00000108599	681	1187
ENSG00000108602	1	6
ENSG00000108604	837	2124
ENSG00000108622	127	276
ENSG00000108639	1680	1566
ENSG00000108641	364	537
ENSG00000108651	567	789
ENSG00000108654	9351	12431
ENSG00000108666	397	448
ENSG00000108669	954	1819
ENSG00000108671	1187	1490
ENSG00000108679	6709	10820
ENSG00000108684	2	1
ENSG00000108688	0	0
ENSG00000108691	73	131
ENSG00000108700	1	22
ENSG00000108702	0	0
ENSG00000108733	198	315
ENSG00000108759	0	0
ENSG00000108771	185	366
ENSG00000108773	926	1429
ENSG00000108774	166	278
ENSG00000108784	227	583
ENSG00000108785	35	49
ENSG00000108786	4	8
ENSG00000108788	849	1157
ENSG00000108797	513	908
ENSG00000108798	124	273
ENSG00000108799	2181	3754
ENSG00000108813	1	2
ENSG00000108819	789	1094
ENSG00000108821	12310	6661
ENSG00000108823	1870	2162
ENSG00000108825	0	0
ENSG00000108826	617	906
ENSG00000108828	1600	2591
ENSG00000108829	816	710
ENSG00000108830	40	129
ENSG00000108839	61	116
ENSG00000108840	2060	2625
ENSG00000108846	49	107
ENSG00000108848	2530	3475
ENSG00000108849	1	0
ENSG00000108852	481	1114
ENSG00000108854	781	1197
ENSG00000108861	8236	5904
ENSG00000108878	2	12
ENSG00000108883	1403	1929
ENSG00000108924	1193	4170
ENSG00000108932	48	57
ENSG00000108946	13793	9295
ENSG00000108947	14	60
ENSG00000108950	560	666
ENSG00000108953	22	74
ENSG00000108958	13	17
ENSG00000108960	230	435
ENSG00000108961	11	16
ENSG00000108963	386	624
ENSG00000108984	262	851
ENSG00000109016	334	513
ENSG00000109046	3600	5567
ENSG00000109047	21	23
ENSG00000109061	92	154
ENSG00000109062	144	214
ENSG00000109063	110	238
ENSG00000109065	443	569
ENSG00000109066	300	384
ENSG00000109072	127	97
ENSG00000109079	1024	1207
ENSG00000109083	217	256
ENSG00000109084	84	160
ENSG00000109089	435	398
ENSG00000109099	1901	3088
ENSG00000109101	0	0
ENSG00000109103	320	426
ENSG00000109107	2202	4633
ENSG00000109111	3556	4564
ENSG00000109113	660	1151
ENSG00000109118	1020	1401
ENSG00000109132	0	1
ENSG00000109133	799	1017
ENSG00000109158	106	223
ENSG00000109163	86	66
ENSG00000109171	2098	1994
ENSG00000109180	1806	2333
ENSG00000109181	0	0
ENSG00000109182	0	0
ENSG00000109184	907	1298
ENSG00000109189	2612	2062
ENSG00000109193	0	0
ENSG00000109205	0	0
ENSG00000109208	0	0
ENSG00000109220	201	227
ENSG00000109255	0	0
ENSG00000109265	146	137
ENSG00000109270	443	747
ENSG00000109272	1	1
ENSG00000109320	1055	1619
ENSG00000109321	29	47
ENSG00000109323	994	1656
ENSG00000109332	3600	5164
ENSG00000109339	662	1829
ENSG00000109381	1144	2051
ENSG00000109390	1501	1962
ENSG00000109424	7	78
ENSG00000109436	778	1217
ENSG00000109445	1250	1438
ENSG00000109452	942	678
ENSG00000109458	3527	3749
ENSG00000109466	256	323
ENSG00000109471	0	0
ENSG00000109472	1114	2293
ENSG00000109475	2394	3834
ENSG00000109501	1627	1660
ENSG00000109511	4	11
ENSG00000109519	691	855
ENSG00000109534	90	55
ENSG00000109536	22	0
ENSG00000109572	2738	3534
ENSG00000109576	101	106
ENSG00000109586	197	337
ENSG00000109606	2136	3167
ENSG00000109610	1207	976
ENSG00000109618	351	578
ENSG00000109625	0	12
ENSG00000109654	694	1322
ENSG00000109667	257	378
ENSG00000109670	1964	2003
ENSG00000109674	5	1
ENSG00000109680	355	512
ENSG00000109684	4	10
ENSG00000109685	2347	2410
ENSG00000109686	4570	5023
ENSG00000109689	502	945
ENSG00000109705	1	3
ENSG00000109736	464	719
ENSG00000109738	222	355
ENSG00000109743	109	384
ENSG00000109756	2727	3671
ENSG00000109758	5	8
ENSG00000109762	685	948
ENSG00000109771	333	498
ENSG00000109775	619	1057
ENSG00000109787	685	1439
ENSG00000109790	906	1326
ENSG00000109794	169	346
ENSG00000109805	36	23
ENSG00000109814	392	531
ENSG00000109819	5314	3903
ENSG00000109832	3	18
ENSG00000109846	38055	26328
ENSG00000109851	1	1
ENSG00000109854	187	212
ENSG00000109861	267	994
ENSG00000109881	58	62
ENSG00000109906	9755	14064
ENSG00000109911	369	694
ENSG00000109917	448	535
ENSG00000109919	1017	1221
ENSG00000109920	2237	2643
ENSG00000109927	189	398
ENSG00000109929	849	1435
ENSG00000109943	8	20
ENSG00000109944	127	202
ENSG00000109956	25	23
ENSG00000109971	18101	20391
ENSG00000109991	2	48
ENSG00000110002	159	438
ENSG00000110011	436	613
ENSG00000110013	1069	1481
ENSG00000110025	34	55
ENSG00000110031	248	380
ENSG00000110042	258	343
ENSG00000110046	929	1466
ENSG00000110047	666	973
ENSG00000110048	1998	2750
ENSG00000110057	162	374
ENSG00000110060	101	167
ENSG00000110063	541	576
ENSG00000110066	1452	2048
ENSG00000110074	777	990
ENSG00000110075	3364	4581
ENSG00000110076	125	252
ENSG00000110077	406	1261
ENSG00000110079	115	545
ENSG00000110080	1264	1136
ENSG00000110090	1895	2777
ENSG00000110092	5216	4158
ENSG00000110104	113	107
ENSG00000110107	824	1040
ENSG00000110108	1486	2238
ENSG00000110148	0	3
ENSG00000110169	23	40
ENSG00000110171	315	491
ENSG00000110172	879	996
ENSG00000110195	19	33
ENSG00000110200	48	61
ENSG00000110203	0	0
ENSG00000110218	366	343
ENSG00000110237	4401	5660
ENSG00000110243	1	1
ENSG00000110244	0	0
ENSG00000110245	0	0
ENSG00000110274	660	1184
ENSG00000110315	773	1052
ENSG00000110318	311	511
ENSG00000110321	15244	17516
ENSG00000110324	180	597
ENSG00000110328	818	905
ENSG00000110330	997	1539
ENSG00000110344	2100	3011
ENSG00000110367	7019	9965
ENSG00000110375	3	0
ENSG00000110395	1378	1486
ENSG00000110400	230	334
ENSG00000110422	10290	12791
ENSG00000110427	25	97
ENSG00000110429	1186	2044
ENSG00000110435	1474	1822
ENSG00000110436	102	163
ENSG00000110442	331	531
ENSG00000110446	224	508
ENSG00000110448	30	93
ENSG00000110455	474	889
ENSG00000110484	0	0
ENSG00000110492	187	299
ENSG00000110497	1197	1702
ENSG00000110514	2518	4454
ENSG00000110536	27	35
ENSG00000110583	1167	1397
ENSG00000110619	23	5
ENSG00000110628	23	36
ENSG00000110651	5515	8091
ENSG00000110660	71	93
ENSG00000110665	297	573
ENSG00000110675	147	230
ENSG00000110680	1	10
ENSG00000110693	1588	1784
ENSG00000110696	2193	3238
ENSG00000110697	818	664
ENSG00000110700	3281	4545
ENSG00000110711	586	884
ENSG00000110713	3227	4425
ENSG00000110717	2048	2725
ENSG00000110719	515	857
ENSG00000110721	660	834
ENSG00000110723	66	319
ENSG00000110756	602	940
ENSG00000110768	588	920
ENSG00000110777	2	36
ENSG00000110786	78	96
ENSG00000110799	31521	35143
ENSG00000110801	118	197
ENSG00000110811	787	850
ENSG00000110841	4724	6206
ENSG00000110844	433	607
ENSG00000110848	27	160
ENSG00000110851	541	870
ENSG00000110852	88	185
ENSG00000110871	524	758
ENSG00000110876	80	209
ENSG00000110880	1805	2425
ENSG00000110881	84	275
ENSG00000110887	0	1
ENSG00000110888	1195	1840
ENSG00000110900	342	584
ENSG00000110906	949	1199
ENSG00000110911	1293	1983
ENSG00000110917	4884	7712
ENSG00000110921	248	363
ENSG00000110925	1035	1360
ENSG00000110931	960	1577
ENSG00000110934	78	141
ENSG00000110944	5	6
ENSG00000110955	30214	36054
ENSG00000110958	1967	2468
ENSG00000110975	5	16
ENSG00000110987	811	643
ENSG00000111011	1298	1961
ENSG00000111012	9	13
ENSG00000111046	1	1
ENSG00000111049	0	0
ENSG00000111052	313	551
ENSG00000111057	121	167
ENSG00000111058	1020	1624
ENSG00000111077	4078	9250
ENSG00000111087	79	90
ENSG00000111110	227	281
ENSG00000111142	1332	1785
ENSG00000111144	886	1517
ENSG00000111145	702	1224
ENSG00000111181	59	80
ENSG00000111186	62	235
ENSG00000111196	152	271
ENSG00000111199	20	52
ENSG00000111203	552	979
ENSG00000111206	49	47
ENSG00000111215	0	1
ENSG00000111218	6	10
ENSG00000111224	167	344
ENSG00000111229	579	757
ENSG00000111231	270	407
ENSG00000111237	576	849
ENSG00000111241	2	4
ENSG00000111245	94	637
ENSG00000111247	19	30
ENSG00000111249	2	2
ENSG00000111252	1247	1677
ENSG00000111254	109	263
ENSG00000111261	206	368
ENSG00000111262	0	12
ENSG00000111266	1093	1315
ENSG00000111269	693	1300
ENSG00000111271	1152	1495
ENSG00000111275	3033	6099
ENSG00000111276	935	1527
ENSG00000111291	40	69
ENSG00000111300	1043	1552
ENSG00000111305	3	9
ENSG00000111319	2	24
ENSG00000111321	553	1099
ENSG00000111325	33	53
ENSG00000111328	714	837
ENSG00000111331	626	1087
ENSG00000111335	305	651
ENSG00000111339	504	969
ENSG00000111341	4690	13558
ENSG00000111344	1	4
ENSG00000111348	786	1367
ENSG00000111358	300	437
ENSG00000111361	569	800
ENSG00000111364	376	492
ENSG00000111371	3114	4022
ENSG00000111404	36	76
ENSG00000111405	30	56
ENSG00000111412	299	512
ENSG00000111424	11	21
ENSG00000111432	0	5
ENSG00000111445	180	283
ENSG00000111450	518	748
ENSG00000111452	3941	6666
ENSG00000111481	1398	1672
ENSG00000111490	14	34
ENSG00000111530	1849	3180
ENSG00000111536	19	1
ENSG00000111537	58	14
ENSG00000111540	3008	4137
ENSG00000111554	218	425
ENSG00000111581	658	1116
ENSG00000111596	1078	1746
ENSG00000111602	109	161
ENSG00000111605	1625	2480
ENSG00000111615	629	938
ENSG00000111639	887	1242
ENSG00000111640	28433	29220
ENSG00000111641	19	25
ENSG00000111642	343	546
ENSG00000111644	12	22
ENSG00000111647	817	1084
ENSG00000111652	1160	1382
ENSG00000111653	397	665
ENSG00000111664	289	201
ENSG00000111665	113	69
ENSG00000111666	1496	2507
ENSG00000111667	1381	1659
ENSG00000111669	8509	9368
ENSG00000111670	2181	3052
ENSG00000111671	65	102
ENSG00000111674	1172	894
ENSG00000111676	1529	1873
ENSG00000111678	591	869
ENSG00000111679	101	295
ENSG00000111684	97	132
ENSG00000111696	204	198
ENSG00000111700	0	0
ENSG00000111701	0	0
ENSG00000111704	9	10
ENSG00000111707	1269	1594
ENSG00000111711	377	381
ENSG00000111713	1	1
ENSG00000111716	929	959
ENSG00000111725	344	510
ENSG00000111726	562	634
ENSG00000111727	580	857
ENSG00000111728	290	519
ENSG00000111729	6	13
ENSG00000111731	1154	2023
ENSG00000111732	0	0
ENSG00000111737	485	608
ENSG00000111752	707	759
ENSG00000111775	236	380
ENSG00000111780	0	0
ENSG00000111783	3	3
ENSG00000111785	971	996
ENSG00000111786	342	456
ENSG00000111788	157	319
ENSG00000111790	776	1216
ENSG00000111796	3	16
ENSG00000111799	4280	2227
ENSG00000111801	466	854
ENSG00000111802	541	654
ENSG00000111816	486	738
ENSG00000111817	794	1476
ENSG00000111832	823	1073
ENSG00000111834	24	37
ENSG00000111837	172	320
ENSG00000111843	930	1280
ENSG00000111845	139	260
ENSG00000111846	444	622
ENSG00000111850	770	857
ENSG00000111859	1607	2045
ENSG00000111860	634	923
ENSG00000111863	1	6
ENSG00000111875	253	518
ENSG00000111877	348	621
ENSG00000111879	53	193
ENSG00000111880	433	623
ENSG00000111885	522	1411
ENSG00000111886	59	47
ENSG00000111897	5180	8713
ENSG00000111906	568	954
ENSG00000111907	261	556
ENSG00000111911	625	799
ENSG00000111912	625	1114
ENSG00000111913	115	276
ENSG00000111961	2057	3692
ENSG00000111962	217	931
ENSG00000111981	12	23
ENSG00000112029	29	42
ENSG00000112031	216	386
ENSG00000112033	731	755
ENSG00000112038	2	0
