Geneid	HS13
ENSG00000231020	0
ENSG00000270818	1
ENSG00000196878	166
ENSG00000133059	1243
ENSG00000225561	0
ENSG00000242529	0
ENSG00000074964	3060
ENSG00000223847	4
ENSG00000277704	0
ENSG00000116918	523
ENSG00000287445	1
ENSG00000259815	0
ENSG00000240963	0
ENSG00000226570	0
ENSG00000198929	169
ENSG00000272167	59
ENSG00000230628	1
ENSG00000162771	0
ENSG00000227579	1
ENSG00000176393	605
ENSG00000174606	818
ENSG00000179914	40
ENSG00000235750	710
ENSG00000121446	3
ENSG00000226758	29
ENSG00000236905	2
ENSG00000233304	0
ENSG00000288007	2
ENSG00000227887	0
ENSG00000116903	422
ENSG00000228255	0
ENSG00000226196	0
ENSG00000287354	11
ENSG00000233827	12
ENSG00000198797	4
ENSG00000151414	3409
ENSG00000177614	856
ENSG00000235182	0
ENSG00000213041	5
ENSG00000287157	13
ENSG00000233920	0
ENSG00000183831	10
ENSG00000225755	4
ENSG00000197472	4
ENSG00000230184	21
ENSG00000232436	1
ENSG00000231718	1
ENSG00000136643	801
ENSG00000232537	0
ENSG00000226036	0
ENSG00000285521	1
ENSG00000236317	0
ENSG00000176855	0
ENSG00000227728	0
ENSG00000133069	225
ENSG00000162877	422
ENSG00000233461	57
ENSG00000225401	18
ENSG00000228190	1
ENSG00000135747	1
ENSG00000227237	2
ENSG00000069248	2204
ENSG00000232812	0
ENSG00000242042	1
ENSG00000234464	0
ENSG00000253148	0
ENSG00000227751	0
ENSG00000090104	13
ENSG00000285280	59
ENSG00000232892	24
ENSG00000236950	0
ENSG00000236468	0
ENSG00000185220	121
ENSG00000226003	2
ENSG00000230813	0
ENSG00000236101	0
ENSG00000162769	193
ENSG00000133065	9713
ENSG00000278684	0
ENSG00000236775	0
ENSG00000042781	718
ENSG00000234754	5
ENSG00000233084	22
ENSG00000227815	4
ENSG00000287046	0
ENSG00000223774	3
ENSG00000228863	6
ENSG00000228646	0
ENSG00000229112	0
ENSG00000233332	0
ENSG00000231984	1
ENSG00000286213	0
ENSG00000226876	69
ENSG00000277462	66
ENSG00000225591	5
ENSG00000035687	297
ENSG00000213080	533
ENSG00000180287	20
ENSG00000226693	0
ENSG00000234678	107
ENSG00000231272	1
ENSG00000223828	35
ENSG00000163431	542
ENSG00000230124	912
ENSG00000226723	154
ENSG00000272672	13
ENSG00000228982	0
ENSG00000235096	22
ENSG00000007341	478
ENSG00000286747	26
ENSG00000236069	0
ENSG00000236244	1
ENSG00000272865	9
ENSG00000117222	732
ENSG00000143324	2081
ENSG00000229871	4
ENSG00000225222	28
ENSG00000118193	69
ENSG00000231940	2
ENSG00000198842	4091
ENSG00000286619	1412
ENSG00000198756	596
ENSG00000259823	0
ENSG00000271558	0
ENSG00000227554	18
ENSG00000178596	3
ENSG00000135749	478
ENSG00000143786	90
ENSG00000224584	1
ENSG00000054282	592
ENSG00000183780	3
ENSG00000229663	55
ENSG00000162702	449
ENSG00000251508	0
ENSG00000238272	5
ENSG00000228530	0
ENSG00000235060	10
ENSG00000143194	142
ENSG00000229531	38
ENSG00000271329	0
ENSG00000054267	1722
ENSG00000287921	0
ENSG00000177800	0
ENSG00000232166	0
ENSG00000175137	1014
ENSG00000134245	473
ENSG00000227373	47
ENSG00000228175	25
ENSG00000069275	6819
ENSG00000143674	55
ENSG00000237317	25
ENSG00000187889	61
ENSG00000134375	896
ENSG00000097046	59
ENSG00000232113	2
ENSG00000282718	0
ENSG00000231378	66
ENSG00000235605	1
ENSG00000223525	50
ENSG00000224857	1
ENSG00000273367	2
ENSG00000230604	5
ENSG00000231605	0
ENSG00000236358	2
ENSG00000203737	247
ENSG00000238003	2
ENSG00000215873	14
ENSG00000287008	0
ENSG00000185420	406
ENSG00000076321	1002
ENSG00000272175	3
ENSG00000135778	1011
ENSG00000213070	37
ENSG00000282265	0
ENSG00000250536	42
ENSG00000229747	20
ENSG00000117280	797
ENSG00000233985	9
ENSG00000232175	5
ENSG00000287423	0
ENSG00000286774	2
ENSG00000236719	39
ENSG00000136636	1139
ENSG00000225486	80
ENSG00000227043	0
ENSG00000163874	182
ENSG00000285777	1
ENSG00000237249	160
ENSG00000286109	6
ENSG00000213068	0
ENSG00000054392	228
ENSG00000227994	0
ENSG00000286552	0
ENSG00000122223	49
ENSG00000235869	24
ENSG00000188739	25
ENSG00000286666	3
ENSG00000135750	1193
ENSG00000273198	1
ENSG00000203730	23
ENSG00000225719	0
ENSG00000273483	9
ENSG00000287987	0
ENSG00000203729	2
ENSG00000232809	0
ENSG00000284623	0
ENSG00000285981	0
ENSG00000261729	1
ENSG00000223869	0
ENSG00000229228	6
ENSG00000215796	32
ENSG00000185221	0
ENSG00000233047	0
ENSG00000143341	6536
ENSG00000228309	0
ENSG00000229739	68
ENSG00000116703	13
ENSG00000273874	0
ENSG00000278757	0
ENSG00000264341	0
ENSG00000264101	1
ENSG00000252404	0
ENSG00000243267	5
ENSG00000239149	20
ENSG00000252151	0
ENSG00000252969	0
ENSG00000252417	0
ENSG00000252956	0
ENSG00000265606	0
ENSG00000284357	0
ENSG00000207237	1
ENSG00000222784	0
ENSG00000266210	0
ENSG00000265961	0
ENSG00000251866	3
ENSG00000252691	4
ENSG00000253005	0
ENSG00000238316	0
ENSG00000207941	0
ENSG00000264773	1
ENSG00000252448	13
ENSG00000200421	0
ENSG00000222282	6
ENSG00000199963	0
ENSG00000264698	0
ENSG00000207328	0
ENSG00000207466	0
ENSG00000252368	0
ENSG00000206779	13
ENSG00000265596	0
ENSG00000212541	6
ENSG00000200796	0
ENSG00000252190	2
ENSG00000264613	0
ENSG00000199240	1
ENSG00000277168	0
ENSG00000283724	0
ENSG00000284410	0
ENSG00000252018	1
ENSG00000206627	6
ENSG00000283414	2
ENSG00000207508	3
ENSG00000200171	0
ENSG00000207194	3
ENSG00000283477	0
ENSG00000264834	1
ENSG00000263675	15
ENSG00000266188	0
ENSG00000206981	0
ENSG00000200174	0
ENSG00000265815	4
ENSG00000238653	0
ENSG00000212624	6
ENSG00000200575	3
ENSG00000212360	1
ENSG00000242860	9
ENSG00000263908	0
ENSG00000283690	0
ENSG00000199921	0
ENSG00000251825	0
ENSG00000201153	1
ENSG00000222624	0
ENSG00000223152	0
ENSG00000212308	0
ENSG00000279049	0
ENSG00000276081	0
ENSG00000239640	0
ENSG00000252338	1
ENSG00000251785	4
ENSG00000239319	0
ENSG00000222849	0
ENSG00000283749	0
ENSG00000251767	0
ENSG00000243437	14
ENSG00000202263	1
ENSG00000199318	1
ENSG00000199666	0
ENSG00000200601	0
ENSG00000242482	0
ENSG00000212366	0
ENSG00000201620	0
ENSG00000206817	2
ENSG00000284247	0
ENSG00000200839	0
ENSG00000264963	0
ENSG00000264271	0
ENSG00000239504	0
ENSG00000284202	0
ENSG00000251720	5
ENSG00000274321	0
ENSG00000198974	12
ENSG00000212248	1
ENSG00000207962	7
ENSG00000276884	0
ENSG00000207234	12
ENSG00000202259	3
ENSG00000212459	0
ENSG00000278287	0
ENSG00000277565	0
ENSG00000263526	1
ENSG00000211575	6
ENSG00000275823	0
ENSG00000277689	0
ENSG00000274199	0
ENSG00000202254	0
ENSG00000244256	8
ENSG00000201491	0
ENSG00000199831	1
ENSG00000275455	0
ENSG00000252162	0
ENSG00000272051	0
ENSG00000283899	1
ENSG00000200800	0
ENSG00000207502	0
ENSG00000252530	0
ENSG00000200536	0
ENSG00000211543	0
ENSG00000252797	6
ENSG00000212266	0
ENSG00000222209	0
ENSG00000277141	3
ENSG00000215930	1
ENSG00000238761	0
ENSG00000201114	3
ENSG00000206679	19
ENSG00000264419	0
ENSG00000222069	6
ENSG00000199879	0
ENSG00000252005	0
ENSG00000252510	0
ENSG00000252830	0
ENSG00000239984	0
ENSG00000283296	6
ENSG00000252717	0
ENSG00000194297	0
ENSG00000277313	0
ENSG00000207341	0
ENSG00000207472	0
ENSG00000206880	0
ENSG00000252552	2
ENSG00000199849	0
ENSG00000252407	0
ENSG00000212538	0
ENSG00000251813	0
ENSG00000207108	0
ENSG00000201312	0
ENSG00000202491	0
ENSG00000201596	0
ENSG00000276839	0
ENSG00000207974	0
ENSG00000273629	1
ENSG00000201493	0
ENSG00000215952	4
ENSG00000200139	0
ENSG00000283575	8
ENSG00000238765	0
ENSG00000206659	2
ENSG00000253025	0
ENSG00000201544	12
ENSG00000202498	0
ENSG00000221545	2
ENSG00000252906	13
ENSG00000206692	0
ENSG00000202329	0
ENSG00000242794	0
ENSG00000212144	0
ENSG00000283340	0
ENSG00000252860	4
ENSG00000252501	0
ENSG00000263390	0
ENSG00000207181	17
ENSG00000265744	14
ENSG00000264377	0
ENSG00000207149	0
ENSG00000283936	0
ENSG00000284485	0
ENSG00000201638	0
ENSG00000275213	1
ENSG00000239494	14
ENSG00000252371	0
ENSG00000199442	0
ENSG00000200033	0
ENSG00000239690	0
ENSG00000202184	3
ENSG00000241395	15
ENSG00000200982	0
ENSG00000275207	1
ENSG00000222407	2
ENSG00000222986	1
ENSG00000265435	1
ENSG00000200495	1
ENSG00000202609	0
ENSG00000252553	0
ENSG00000206764	0
ENSG00000222240	0
ENSG00000212187	0
ENSG00000206637	0
ENSG00000253097	0
ENSG00000200036	0
ENSG00000201421	2
ENSG00000212610	0
ENSG00000252484	0
ENSG00000201944	2
ENSG00000200327	0
ENSG00000206905	3
ENSG00000200972	2
ENSG00000243051	6
ENSG00000252011	0
ENSG00000207326	0
ENSG00000212205	6
ENSG00000274121	0
ENSG00000264358	0
ENSG00000206640	2
ENSG00000212527	0
ENSG00000252879	3
ENSG00000252612	0
ENSG00000202264	0
ENSG00000285609	0
ENSG00000206762	5
ENSG00000252084	0
ENSG00000200085	0
ENSG00000264500	3
ENSG00000202025	0
ENSG00000225545	0
ENSG00000206990	0
ENSG00000230175	4
ENSG00000225272	9
ENSG00000215838	3
ENSG00000273365	0
ENSG00000224358	43
ENSG00000230659	0
ENSG00000162545	184
ENSG00000090432	825
ENSG00000215520	1
ENSG00000183114	47
ENSG00000158825	70
ENSG00000158828	1959
ENSG00000284005	0
ENSG00000117242	235
ENSG00000234473	81
ENSG00000238754	4
ENSG00000134371	1847
ENSG00000221680	1
ENSG00000162630	696
ENSG00000276735	12
ENSG00000232077	6
ENSG00000229639	0
ENSG00000287453	0
ENSG00000270615	10
ENSG00000287283	13
ENSG00000240692	1
ENSG00000229359	128
ENSG00000237919	10
ENSG00000066557	340
ENSG00000244389	1
ENSG00000228988	3
ENSG00000118454	784
ENSG00000226088	8
ENSG00000116761	65
ENSG00000278636	1
ENSG00000271992	3
ENSG00000233020	18
ENSG00000237033	18
ENSG00000226208	0
ENSG00000007968	52
ENSG00000235052	3
ENSG00000117318	3170
ENSG00000285802	3
ENSG00000229239	0
ENSG00000142676	6620
ENSG00000057757	800
ENSG00000011009	408
ENSG00000117308	192
ENSG00000273844	0
ENSG00000235748	1
ENSG00000237861	224
ENSG00000221879	58
ENSG00000230260	0
ENSG00000199241	0
ENSG00000226919	11
ENSG00000223963	0
ENSG00000215802	32
ENSG00000233615	0
ENSG00000238085	0
ENSG00000265831	0
ENSG00000224348	0
ENSG00000286496	0
ENSG00000287516	2
ENSG00000287738	3
ENSG00000132703	0
ENSG00000276632	0
ENSG00000223603	0
ENSG00000132693	0
ENSG00000235226	0
ENSG00000158716	172
ENSG00000181036	30
ENSG00000158714	27
ENSG00000212161	3
ENSG00000243284	6
ENSG00000272668	215
ENSG00000213085	65
ENSG00000266458	0
ENSG00000287040	0
ENSG00000279430	3
ENSG00000162723	2
ENSG00000273933	8
ENSG00000256029	32
ENSG00000188004	5
ENSG00000266580	0
ENSG00000254545	0
ENSG00000203620	1
ENSG00000269967	11
ENSG00000228634	39
ENSG00000284702	1
ENSG00000221040	0
ENSG00000287217	0
ENSG00000163399	4436
ENSG00000212385	0
ENSG00000233154	8
ENSG00000230381	1
ENSG00000200547	0
ENSG00000224950	84
ENSG00000286276	18
ENSG00000177888	440
ENSG00000243364	59
ENSG00000251246	0
ENSG00000143590	10
ENSG00000202027	0
ENSG00000169242	1217
ENSG00000169241	325
ENSG00000223452	0
ENSG00000163463	78
ENSG00000273088	0
ENSG00000284586	0
ENSG00000169231	925
ENSG00000236263	0
ENSG00000236675	82
ENSG00000177628	408
ENSG00000116521	575
ENSG00000176444	371
ENSG00000143630	35
ENSG00000143627	1
ENSG00000253074	0
ENSG00000252116	0
ENSG00000228523	0
ENSG00000223263	2
ENSG00000207504	0
ENSG00000238139	0
ENSG00000197721	14
ENSG00000244703	2
ENSG00000226289	0
ENSG00000285239	0
ENSG00000234219	22
ENSG00000174059	5514
ENSG00000285719	77
ENSG00000284237	177
ENSG00000158731	0
ENSG00000201746	3
ENSG00000264881	2
ENSG00000199562	7
ENSG00000264501	0
ENSG00000284735	32
ENSG00000284642	21
ENSG00000142657	600
ENSG00000271989	0
ENSG00000251503	0
ENSG00000175279	4
ENSG00000160049	1074
ENSG00000203469	0
ENSG00000236035	131
ENSG00000221643	27
ENSG00000122188	32
ENSG00000288644	0
ENSG00000227417	25
ENSG00000223505	39
ENSG00000182004	89
ENSG00000236430	5
ENSG00000130768	32
ENSG00000227050	0
ENSG00000238231	15
ENSG00000240750	24
ENSG00000158156	286
ENSG00000182118	63
ENSG00000283799	0
ENSG00000227934	141
ENSG00000229595	0
ENSG00000143633	191
ENSG00000281912	19
ENSG00000288208	0
ENSG00000132773	201
ENSG00000070759	146
ENSG00000236872	8
ENSG00000280670	64
ENSG00000132763	770
ENSG00000221953	35
ENSG00000226164	0
ENSG00000224014	3
ENSG00000215795	118
ENSG00000259865	26
ENSG00000283881	0
ENSG00000252516	8
ENSG00000232347	0
ENSG00000214144	67
ENSG00000235818	1
ENSG00000202079	4
ENSG00000286216	39
ENSG00000169224	5
ENSG00000236817	1
ENSG00000177489	0
ENSG00000177476	0
ENSG00000283369	0
ENSG00000230411	0
ENSG00000251977	0
ENSG00000252254	0
ENSG00000227854	0
ENSG00000287589	0
ENSG00000259776	1
ENSG00000233355	46
ENSG00000234601	0
ENSG00000231979	0
ENSG00000215805	8
ENSG00000287102	0
ENSG00000217327	0
ENSG00000228818	1597
ENSG00000202041	0
ENSG00000223694	1
ENSG00000233735	0
ENSG00000133019	115
ENSG00000162636	607
ENSG00000162639	159
ENSG00000285923	3
ENSG00000134186	933
ENSG00000143107	6
ENSG00000232971	0
ENSG00000116266	751
ENSG00000228076	23
ENSG00000203897	0
ENSG00000237349	0
ENSG00000244716	2408
ENSG00000228665	7
ENSG00000228054	0
ENSG00000273382	59
ENSG00000215717	873
ENSG00000278249	0
ENSG00000270066	1
ENSG00000251484	26
ENSG00000132676	1864
ENSG00000227673	3
ENSG00000203761	314
ENSG00000234937	12
ENSG00000132718	1242
ENSG00000283442	1
ENSG00000132680	1382
ENSG00000207475	16
ENSG00000280466	0
ENSG00000281394	0
ENSG00000277817	6
ENSG00000273002	81
ENSG00000224276	0
ENSG00000285677	7
ENSG00000163479	1644
ENSG00000160803	497
ENSG00000132698	1
ENSG00000252236	0
ENSG00000260238	0
ENSG00000242252	11
ENSG00000198952	3856
ENSG00000163472	93
ENSG00000163468	3261
ENSG00000132677	1
ENSG00000237390	0
ENSG00000207933	0
ENSG00000254726	42
ENSG00000186377	363
ENSG00000186160	31
ENSG00000225154	1
ENSG00000225506	3
ENSG00000225514	0
ENSG00000224805	10
ENSG00000162366	4
ENSG00000226252	54
ENSG00000225762	13
ENSG00000186790	0
ENSG00000237424	15
ENSG00000189030	0
ENSG00000162763	2
ENSG00000143061	1420
ENSG00000135821	4582
ENSG00000203740	33
ENSG00000162374	9
ENSG00000168275	130
ENSG00000241563	8
ENSG00000153207	1075
ENSG00000156869	314
ENSG00000033122	550
ENSG00000143278	0
ENSG00000116678	553
ENSG00000159352	1230
ENSG00000158710	2696
ENSG00000162734	4537
ENSG00000049239	4929
ENSG00000186564	11
ENSG00000244038	4174
ENSG00000116690	16
ENSG00000126091	446
ENSG00000162383	149
ENSG00000171163	611
ENSG00000172456	671
ENSG00000162946	374
ENSG00000158786	2
ENSG00000118733	0
ENSG00000157870	133
ENSG00000179085	224
ENSG00000173080	38
ENSG00000183347	4
ENSG00000276470	0
ENSG00000278852	0
ENSG00000275915	0
ENSG00000120937	13468
ENSG00000224904	107
ENSG00000285646	25
ENSG00000199347	0
ENSG00000201801	0
ENSG00000116685	1037
ENSG00000083444	4473
ENSG00000287384	4
ENSG00000270914	20
ENSG00000116691	389
ENSG00000202461	5
ENSG00000276869	0
ENSG00000243539	0
ENSG00000120949	135
ENSG00000201135	0
ENSG00000227875	1
ENSG00000285604	0
ENSG00000283789	0
ENSG00000263676	1
ENSG00000200591	9
ENSG00000162521	1046
ENSG00000162520	275
ENSG00000224409	0
ENSG00000162522	356
ENSG00000116497	745
ENSG00000160097	1501
ENSG00000121905	3
ENSG00000121900	82
ENSG00000287691	57
ENSG00000278966	21
ENSG00000143222	1061
ENSG00000224985	7
ENSG00000143224	512
ENSG00000158850	685
ENSG00000158859	525
ENSG00000158869	210
ENSG00000158874	1
ENSG00000158882	658
ENSG00000284035	0
ENSG00000143257	65
ENSG00000248485	14
ENSG00000188931	351
ENSG00000236484	7
ENSG00000283696	59
ENSG00000288093	67
ENSG00000206921	0
ENSG00000215840	22
ENSG00000277882	3
ENSG00000283317	11
ENSG00000277762	0
ENSG00000227139	4
ENSG00000265107	2222
ENSG00000274415	0
ENSG00000234190	3
ENSG00000223728	2
ENSG00000121634	1
ENSG00000188092	295
ENSG00000273059	0
ENSG00000274372	74
ENSG00000206791	6
ENSG00000206585	3802
ENSG00000229828	219
ENSG00000225080	45
ENSG00000198658	238
ENSG00000238382	0
ENSG00000225919	0
ENSG00000236497	0
ENSG00000207190	0
ENSG00000200508	3
ENSG00000284928	2
ENSG00000223949	66
ENSG00000116688	20900
ENSG00000188800	1
ENSG00000084073	756
ENSG00000231296	1
ENSG00000049089	121
ENSG00000227311	6
ENSG00000213172	0
ENSG00000284677	1
ENSG00000187801	71
ENSG00000260920	27
ENSG00000158887	112
ENSG00000255054	0
ENSG00000228172	21
ENSG00000117640	2492
ENSG00000272478	0
ENSG00000127423	32
ENSG00000182749	127
ENSG00000207302	0
ENSG00000117632	591
ENSG00000229786	0
ENSG00000223624	0
ENSG00000283938	0
ENSG00000199385	0
ENSG00000187147	1221
ENSG00000263381	1
ENSG00000126106	188
ENSG00000198520	26
ENSG00000199377	2
ENSG00000200169	3
ENSG00000142945	107
ENSG00000142937	3120
ENSG00000264294	0
ENSG00000200913	10
ENSG00000202031	0
ENSG00000207421	0
ENSG00000281859	0
ENSG00000234093	169
ENSG00000142959	25
ENSG00000173846	359
ENSG00000117425	140
ENSG00000202444	0
ENSG00000226499	6
ENSG00000070785	903
ENSG00000253039	0
ENSG00000229815	16
ENSG00000232369	0
ENSG00000268949	0
ENSG00000126107	1242
ENSG00000126088	1604
ENSG00000234315	48
ENSG00000162408	1255
ENSG00000229519	31
ENSG00000173662	8
ENSG00000204859	572
ENSG00000288629	0
ENSG00000230735	11
ENSG00000171488	688
ENSG00000226394	13
ENSG00000237200	11
ENSG00000070886	2
ENSG00000276835	0
ENSG00000265422	0
ENSG00000223776	16
ENSG00000273058	32
ENSG00000230325	2
ENSG00000119285	1234
ENSG00000226498	46
ENSG00000237991	207
ENSG00000244020	15
ENSG00000288099	1
ENSG00000225886	14
ENSG00000206767	0
ENSG00000226662	0
ENSG00000207095	0
ENSG00000287244	1
ENSG00000231344	53
ENSG00000230833	14
ENSG00000117758	939
ENSG00000269971	7
ENSG00000270031	0
ENSG00000223062	2
ENSG00000286433	5
ENSG00000117751	508
ENSG00000252947	4
ENSG00000130775	304
ENSG00000117748	572
ENSG00000223643	0
ENSG00000230239	0
ENSG00000263811	0
ENSG00000277234	0
ENSG00000235241	0
ENSG00000207005	3927
ENSG00000272426	8
ENSG00000117122	104
ENSG00000286898	1
ENSG00000226526	2
ENSG00000159363	906
ENSG00000117118	3286
ENSG00000117115	9
ENSG00000204362	0
ENSG00000282843	0
ENSG00000142623	0
ENSG00000142619	0
ENSG00000266634	0
ENSG00000199459	1
ENSG00000273264	7
ENSG00000282057	78
ENSG00000272691	2
ENSG00000199934	0
ENSG00000230285	3
ENSG00000142871	576
ENSG00000226643	1
ENSG00000234419	47
ENSG00000276997	76
ENSG00000222399	0
ENSG00000267305	2
ENSG00000143512	1
ENSG00000143498	76
ENSG00000225265	16
ENSG00000154305	2836
ENSG00000229399	306
ENSG00000272750	33
ENSG00000186063	582
ENSG00000162819	998
ENSG00000287684	11
ENSG00000234523	3
ENSG00000287338	7
ENSG00000187554	206
ENSG00000236846	0
ENSG00000226601	0
ENSG00000164010	328
ENSG00000164011	243
ENSG00000233708	63
ENSG00000237090	26
ENSG00000225099	620
ENSG00000284138	5
ENSG00000283973	5
ENSG00000207256	0
ENSG00000283136	0
ENSG00000277513	0
ENSG00000154309	578
ENSG00000226967	37
ENSG00000231407	14
ENSG00000229570	3
ENSG00000203857	9
ENSG00000226443	6
ENSG00000249798	19
ENSG00000239873	29
ENSG00000203855	57
ENSG00000240244	60
ENSG00000260941	41
ENSG00000198857	159
ENSG00000143067	695
ENSG00000134240	96
ENSG00000134193	0
ENSG00000215864	1
ENSG00000227205	8
ENSG00000226446	0
ENSG00000134249	0
ENSG00000092621	706
ENSG00000027644	31
ENSG00000241992	0
ENSG00000234226	0
ENSG00000137970	4660
ENSG00000223229	0
ENSG00000285698	9
ENSG00000228035	15
ENSG00000287103	4
ENSG00000226973	0
ENSG00000274468	0
ENSG00000130764	1753
ENSG00000266075	4
ENSG00000272153	25
ENSG00000230026	4
ENSG00000285177	0
ENSG00000284770	137
ENSG00000229795	2
ENSG00000238236	0
ENSG00000235638	0
ENSG00000231199	0
ENSG00000226663	0
ENSG00000231582	0
ENSG00000232714	0
ENSG00000235761	0
ENSG00000270710	0
ENSG00000227236	0
ENSG00000198837	2155
ENSG00000160741	726
ENSG00000276584	0
ENSG00000282386	6
ENSG00000273026	3
ENSG00000143578	205
ENSG00000143543	227
ENSG00000285641	0
ENSG00000143545	184
ENSG00000177954	211
ENSG00000231416	208
ENSG00000200220	1
ENSG00000231837	0
ENSG00000263987	0
ENSG00000162642	275
ENSG00000223254	3
ENSG00000223653	31
ENSG00000116198	1442
ENSG00000169598	261
ENSG00000226653	2
ENSG00000207209	0
ENSG00000272443	1
ENSG00000272480	2
ENSG00000288626	0
ENSG00000162836	673
ENSG00000207080	0
ENSG00000231791	0
ENSG00000244568	0
ENSG00000271387	11
ENSG00000116667	3448
ENSG00000230470	62
ENSG00000232036	204
ENSG00000285847	255
ENSG00000286378	3
ENSG00000215381	0
ENSG00000261326	280
ENSG00000284726	51
ENSG00000125945	987
ENSG00000201405	0
ENSG00000271420	15
ENSG00000204219	2040
ENSG00000232482	77
ENSG00000285779	0
ENSG00000162885	723
ENSG00000270780	0
ENSG00000232895	0
ENSG00000273698	0
ENSG00000273112	0
ENSG00000173110	101
ENSG00000224203	0
ENSG00000224515	3
ENSG00000225217	383
ENSG00000231586	0
ENSG00000234211	4
ENSG00000213075	5
ENSG00000143125	0
ENSG00000270380	0
ENSG00000282887	0
ENSG00000283999	0
ENSG00000240194	0
ENSG00000235407	0
ENSG00000143105	0
ENSG00000199710	0
ENSG00000237415	11
ENSG00000232791	0
ENSG00000177301	126
ENSG00000226828	1
ENSG00000279774	1
ENSG00000229960	0
ENSG00000286486	0
ENSG00000244066	0
ENSG00000237759	0
ENSG00000287531	0
ENSG00000225855	192
ENSG00000283701	0
ENSG00000207134	2
ENSG00000227773	16
ENSG00000207144	2
ENSG00000237872	49
ENSG00000271267	8
ENSG00000225082	12
ENSG00000223503	11
ENSG00000232519	5
ENSG00000160752	616
ENSG00000121957	273
ENSG00000235089	0
ENSG00000285179	0
ENSG00000223026	0
ENSG00000225721	6
ENSG00000188396	53
ENSG00000202167	0
ENSG00000207349	0
ENSG00000252826	0
ENSG00000206737	3792
ENSG00000223779	13
ENSG00000242352	68
ENSG00000270962	3
ENSG00000263590	56
ENSG00000252105	0
ENSG00000233430	1
ENSG00000237503	0
ENSG00000265531	14
ENSG00000230186	2
ENSG00000268074	0
ENSG00000270872	271
ENSG00000276674	1
ENSG00000082482	0
ENSG00000116747	1280
ENSG00000118729	20495
ENSG00000134207	2
ENSG00000163467	10
ENSG00000243710	27
ENSG00000117395	558
ENSG00000116874	403
ENSG00000065600	202
ENSG00000009780	435
ENSG00000023572	325
ENSG00000077254	1631
ENSG00000134644	4390
ENSG00000215788	512
ENSG00000117625	1741
ENSG00000179902	13
ENSG00000121766	647
ENSG00000143157	1160
ENSG00000160781	69
ENSG00000143344	1771
ENSG00000116882	1
ENSG00000117569	733
ENSG00000142856	219
ENSG00000158022	4403
ENSG00000116396	1371
ENSG00000163875	743
ENSG00000282872	1
ENSG00000131238	1635
ENSG00000171680	1593
ENSG00000244457	0
ENSG00000116977	1945
ENSG00000229372	1
ENSG00000274975	0
ENSG00000229348	1
ENSG00000242485	1181
ENSG00000264293	0
ENSG00000272455	61
ENSG00000225905	2
