Geneid	HS20	HS21
ENSG00000120327	202	299
ENSG00000120328	139	194
ENSG00000120329	18	21
ENSG00000120332	29	60
ENSG00000120333	444	599
ENSG00000120334	94	96
ENSG00000120337	10	14
ENSG00000120341	37	45
ENSG00000120370	290	452
ENSG00000120436	0	0
ENSG00000120437	113	131
ENSG00000120438	2327	2812
ENSG00000120440	2	1
ENSG00000120451	3351	3887
ENSG00000120457	424	1394
ENSG00000120458	254	397
ENSG00000120471	3	1
ENSG00000120498	2	4
ENSG00000120500	37	49
ENSG00000120509	418	486
ENSG00000120519	190	305
ENSG00000120526	318	388
ENSG00000120533	550	639
ENSG00000120539	97	132
ENSG00000120549	1677	3054
ENSG00000120555	9	10
ENSG00000120563	0	0
ENSG00000120594	3318	3348
ENSG00000120616	978	1304
ENSG00000120645	156	76
ENSG00000120647	168	212
ENSG00000120656	315	322
ENSG00000120658	176	117
ENSG00000120659	0	0
ENSG00000120662	296	308
ENSG00000120664	25	24
ENSG00000120669	8	1
ENSG00000120675	1170	1435
ENSG00000120685	350	405
ENSG00000120686	687	839
ENSG00000120688	520	570
ENSG00000120690	1171	1442
ENSG00000120693	946	753
ENSG00000120694	1494	1524
ENSG00000120696	399	510
ENSG00000120697	367	443
ENSG00000120699	387	500
ENSG00000120705	2266	2532
ENSG00000120708	1461	1373
ENSG00000120709	960	941
ENSG00000120725	596	850
ENSG00000120727	1010	1044
ENSG00000120729	112	157
ENSG00000120733	4222	5000
ENSG00000120738	1541	1169
ENSG00000120742	808	978
ENSG00000120756	31	59
ENSG00000120784	337	433
ENSG00000120798	815	878
ENSG00000120800	1039	1179
ENSG00000120802	549	744
ENSG00000120805	1970	2067
ENSG00000120820	327	440
ENSG00000120832	422	597
ENSG00000120833	560	602
ENSG00000120837	885	1024
ENSG00000120860	408	478
ENSG00000120868	423	435
ENSG00000120875	197	138
ENSG00000120885	3290	2436
ENSG00000120889	861	783
ENSG00000120896	1354	1439
ENSG00000120899	413	674
ENSG00000120903	5	2
ENSG00000120907	78	78
ENSG00000120910	858	897
ENSG00000120913	207	252
ENSG00000120915	1321	1140
ENSG00000120925	478	549
ENSG00000120937	24437	305
ENSG00000120942	364	452
ENSG00000120948	1891	2544
ENSG00000120949	67	69
ENSG00000120952	0	0
ENSG00000120963	672	954
ENSG00000120992	617	604
ENSG00000121005	202	248
ENSG00000121022	1222	1613
ENSG00000121039	284	306
ENSG00000121053	6	10
ENSG00000121057	4301	6797
ENSG00000121058	244	316
ENSG00000121060	1090	1348
ENSG00000121064	1080	1535
ENSG00000121067	1331	1759
ENSG00000121068	653	776
ENSG00000121073	780	898
ENSG00000121075	2	2
ENSG00000121089	22	45
ENSG00000121101	11	20
ENSG00000121104	471	776
ENSG00000121152	18	11
ENSG00000121207	19	16
ENSG00000121210	908	895
ENSG00000121211	0	0
ENSG00000121236	38	23
ENSG00000121270	8	10
ENSG00000121274	348	397
ENSG00000121281	504	660
ENSG00000121289	439	603
ENSG00000121297	280	372
ENSG00000121310	4177	5952
ENSG00000121314	0	0
ENSG00000121316	653	682
ENSG00000121318	0	0
ENSG00000121335	8	13
ENSG00000121350	370	376
ENSG00000121351	0	0
ENSG00000121361	575	797
ENSG00000121377	0	0
ENSG00000121380	37	35
ENSG00000121381	0	0
ENSG00000121388	0	0
ENSG00000121390	877	1182
ENSG00000121406	374	548
ENSG00000121410	25	39
ENSG00000121413	1168	1486
ENSG00000121417	576	799
ENSG00000121440	2110	3292
ENSG00000121446	1	1
ENSG00000121454	101	120
ENSG00000121481	262	315
ENSG00000121486	741	971
ENSG00000121542	283	380
ENSG00000121552	17	9
ENSG00000121570	1	2
ENSG00000121577	7116	5435
ENSG00000121578	450	426
ENSG00000121579	1340	1627
ENSG00000121594	15	29
ENSG00000121621	20	7
ENSG00000121634	1	0
ENSG00000121644	919	1028
ENSG00000121653	160	168
ENSG00000121671	4771	5764
ENSG00000121680	273	282
ENSG00000121690	29	25
ENSG00000121691	1537	1901
ENSG00000121716	341	430
ENSG00000121741	3593	4277
ENSG00000121742	0	1
ENSG00000121743	465	430
ENSG00000121749	793	879
ENSG00000121753	146	348
ENSG00000121764	32	44
ENSG00000121766	669	852
ENSG00000121769	23378	17658
ENSG00000121774	1589	1958
ENSG00000121775	135	183
ENSG00000121797	21	28
ENSG00000121807	45	53
ENSG00000121851	456	603
ENSG00000121853	0	0
ENSG00000121858	533	523
ENSG00000121864	638	790
ENSG00000121871	2	33
ENSG00000121879	1372	1598
ENSG00000121892	2134	2653
ENSG00000121895	3	2
ENSG00000121897	373	451
ENSG00000121898	555	475
ENSG00000121900	43	58
ENSG00000121903	632	695
ENSG00000121904	92	71
ENSG00000121905	2	3
ENSG00000121931	218	292
ENSG00000121933	21	15
ENSG00000121940	1184	1635
ENSG00000121957	233	321
ENSG00000121964	1201	1392
ENSG00000121966	217	253
ENSG00000121988	249	354
ENSG00000121989	446	516
ENSG00000122008	890	1060
ENSG00000122012	2	2
ENSG00000122025	21	14
ENSG00000122026	3620	4807
ENSG00000122033	896	1040
ENSG00000122034	1898	1957
ENSG00000122035	119	174
ENSG00000122042	746	1010
ENSG00000122043	0	1
ENSG00000122068	1853	1628
ENSG00000122085	580	782
ENSG00000122121	80	84
ENSG00000122122	52	60
ENSG00000122126	842	1031
ENSG00000122133	0	0
ENSG00000122136	0	0
ENSG00000122140	436	412
ENSG00000122145	0	0
ENSG00000122176	2082	1920
ENSG00000122180	6	8
ENSG00000122188	10	30
ENSG00000122194	1	0
ENSG00000122203	2044	2393
ENSG00000122218	6813	7052
ENSG00000122223	30	37
ENSG00000122224	13	14
ENSG00000122254	17	31
ENSG00000122257	1796	2262
ENSG00000122299	1153	1282
ENSG00000122304	0	0
ENSG00000122335	275	293
ENSG00000122359	7974	9133
ENSG00000122367	40042	42376
ENSG00000122375	40	77
ENSG00000122376	468	626
ENSG00000122378	1366	2550
ENSG00000122386	141	172
ENSG00000122390	1037	1019
ENSG00000122406	6199	7740
ENSG00000122417	469	606
ENSG00000122420	37	31
ENSG00000122432	96	128
ENSG00000122435	317	398
ENSG00000122477	1808	1938
ENSG00000122481	105	126
ENSG00000122482	1588	2051
ENSG00000122483	220	258
ENSG00000122484	1386	1649
ENSG00000122490	756	912
ENSG00000122507	741	823
ENSG00000122512	329	373
ENSG00000122515	1291	1543
ENSG00000122543	3	1
ENSG00000122545	3473	4185
ENSG00000122547	335	444
ENSG00000122548	8	8
ENSG00000122550	2345	3042
ENSG00000122557	636	768
ENSG00000122565	1144	1315
ENSG00000122566	7590	8803
ENSG00000122574	203	82
ENSG00000122584	1	1
ENSG00000122585	1	1
ENSG00000122591	1447	1848
ENSG00000122592	0	0
ENSG00000122641	188	382
ENSG00000122642	3553	3965
ENSG00000122643	226	300
ENSG00000122644	233	298
ENSG00000122674	93	173
ENSG00000122678	862	1280
ENSG00000122679	729	738
ENSG00000122687	3	12
ENSG00000122691	42	39
ENSG00000122692	1427	1929
ENSG00000122694	274	292
ENSG00000122696	319	365
ENSG00000122705	762	902
ENSG00000122707	613	714
ENSG00000122711	1	3
ENSG00000122728	1	0
ENSG00000122729	2298	2358
ENSG00000122733	12	11
ENSG00000122735	21	13
ENSG00000122741	952	1083
ENSG00000122756	579	979
ENSG00000122778	190	226
ENSG00000122779	935	939
ENSG00000122783	310	411
ENSG00000122786	5496	6309
ENSG00000122787	0	0
ENSG00000122824	31	35
ENSG00000122852	7	5
ENSG00000122859	0	0
ENSG00000122861	102	120
ENSG00000122862	415	499
ENSG00000122863	2298	2089
ENSG00000122870	1211	1630
ENSG00000122872	0	0
ENSG00000122873	993	1046
ENSG00000122877	134	112
ENSG00000122882	619	780
ENSG00000122884	1183	1064
ENSG00000122912	690	800
ENSG00000122952	76	44
ENSG00000122958	599	697
ENSG00000122965	894	1161
ENSG00000122966	239	190
ENSG00000122970	415	692
ENSG00000122971	1056	908
ENSG00000122986	146	235
ENSG00000123009	159	150
ENSG00000123064	673	748
ENSG00000123066	3982	5117
ENSG00000123080	286	362
ENSG00000123091	1707	2052
ENSG00000123094	1663	2465
ENSG00000123095	657	765
ENSG00000123096	1469	1566
ENSG00000123104	2607	3335
ENSG00000123106	752	910
ENSG00000123119	204	301
ENSG00000123124	2256	2304
ENSG00000123130	1643	1325
ENSG00000123131	707	882
ENSG00000123136	364	409
ENSG00000123143	2386	2581
ENSG00000123144	1071	1323
ENSG00000123146	796	565
ENSG00000123154	59	60
ENSG00000123159	1055	1053
ENSG00000123165	0	0
ENSG00000123171	3	2
ENSG00000123178	309	355
ENSG00000123179	84	69
ENSG00000123191	903	841
ENSG00000123200	2679	3243
ENSG00000123201	7	3
ENSG00000123213	469	386
ENSG00000123219	19	11
ENSG00000123240	2854	3215
ENSG00000123243	790	842
ENSG00000123268	298	337
ENSG00000123297	44	59
ENSG00000123307	0	0
ENSG00000123329	66	93
ENSG00000123338	269	401
ENSG00000123342	166	205
ENSG00000123349	48	97
ENSG00000123352	313	371
ENSG00000123353	81	85
ENSG00000123358	2642	2548
ENSG00000123360	112	106
ENSG00000123364	0	0
ENSG00000123374	157	186
ENSG00000123384	23399	30332
ENSG00000123388	0	0
ENSG00000123395	147	171
ENSG00000123405	6	4
ENSG00000123407	0	0
ENSG00000123411	219	235
ENSG00000123415	287	362
ENSG00000123416	1427	1054
ENSG00000123427	79	100
ENSG00000123444	118	164
ENSG00000123447	0	0
ENSG00000123453	188	156
ENSG00000123454	22	23
ENSG00000123472	4665	4098
ENSG00000123473	63	55
ENSG00000123485	15	0
ENSG00000123496	3	8
ENSG00000123500	183	272
ENSG00000123505	1402	2312
ENSG00000123545	876	854
ENSG00000123552	527	703
ENSG00000123560	453	627
ENSG00000123561	0	0
ENSG00000123562	2415	2666
ENSG00000123569	1	0
ENSG00000123570	750	700
ENSG00000123572	159	127
ENSG00000123575	827	1025
ENSG00000123576	0	0
ENSG00000123584	1	0
ENSG00000123594	0	0
ENSG00000123595	273	301
ENSG00000123600	342	436
ENSG00000123607	1423	1708
ENSG00000123609	59	80
ENSG00000123610	22	22
ENSG00000123612	90	129
ENSG00000123636	2866	3689
ENSG00000123643	263	288
ENSG00000123684	1770	2172
ENSG00000123685	20	28
ENSG00000123689	843	1034
ENSG00000123700	259	278
ENSG00000123728	369	463
ENSG00000123737	285	413
ENSG00000123739	904	1043
ENSG00000123810	47	56
ENSG00000123815	625	1068
ENSG00000123836	1914	1128
ENSG00000123838	20	42
ENSG00000123843	4	11
ENSG00000123870	79	97
ENSG00000123892	17	21
ENSG00000123901	53	58
ENSG00000123908	3255	3688
ENSG00000123933	1665	1792
ENSG00000123965	40	25
ENSG00000123975	35	14
ENSG00000123977	3	2
ENSG00000123983	1356	2067
ENSG00000123989	2783	2132
ENSG00000123992	1004	1188
ENSG00000123999	75	522
ENSG00000124003	20	20
ENSG00000124006	7135	11249
ENSG00000124019	37	49
ENSG00000124067	3033	3531
ENSG00000124074	189	235
ENSG00000124089	0	0
ENSG00000124091	46	64
ENSG00000124092	0	0
ENSG00000124097	11	16
ENSG00000124098	1025	1017
ENSG00000124102	0	0
ENSG00000124103	4	2
ENSG00000124104	662	835
ENSG00000124107	9	8
ENSG00000124116	5	5
ENSG00000124120	476	664
ENSG00000124126	839	946
ENSG00000124134	12	50
ENSG00000124140	25	30
ENSG00000124143	0	0
ENSG00000124145	1600	1689
ENSG00000124151	2410	3115
ENSG00000124155	3380	3254
ENSG00000124157	0	0
ENSG00000124159	33	18
ENSG00000124160	597	770
ENSG00000124164	2098	2495
ENSG00000124171	84	130
ENSG00000124172	3075	3296
ENSG00000124177	3834	5402
ENSG00000124181	3142	3514
ENSG00000124191	75	60
ENSG00000124193	1601	2038
ENSG00000124194	259	383
ENSG00000124196	0	0
ENSG00000124198	4980	5198
ENSG00000124201	2210	2619
ENSG00000124203	26	51
ENSG00000124205	0	0
ENSG00000124207	1131	1495
ENSG00000124208	0	0
ENSG00000124209	821	971
ENSG00000124212	2696	3175
ENSG00000124214	2024	2089
ENSG00000124215	75	88
ENSG00000124216	53	75
ENSG00000124217	157	208
ENSG00000124222	832	998
ENSG00000124224	2	4
ENSG00000124225	681	954
ENSG00000124226	1118	1417
ENSG00000124227	0	0
ENSG00000124228	588	734
ENSG00000124232	2	0
ENSG00000124233	0	0
ENSG00000124237	0	0
ENSG00000124243	37	72
ENSG00000124249	17	20
ENSG00000124251	84	117
ENSG00000124253	68	21
ENSG00000124256	13	11
ENSG00000124257	32	29
ENSG00000124260	0	0
ENSG00000124275	662	611
ENSG00000124279	93	144
ENSG00000124299	633	776
ENSG00000124302	13	7
ENSG00000124313	290	340
ENSG00000124333	3	3
ENSG00000124334	0	0
ENSG00000124343	55	24
ENSG00000124356	983	1128
ENSG00000124357	786	928
ENSG00000124370	319	358
ENSG00000124374	2413	2362
ENSG00000124380	253	362
ENSG00000124383	542	645
ENSG00000124391	0	2
ENSG00000124399	31	41
ENSG00000124406	2694	2905
ENSG00000124422	6583	6734
ENSG00000124429	497	1234
ENSG00000124440	3270	4753
ENSG00000124444	170	213
ENSG00000124449	0	1
ENSG00000124459	368	539
ENSG00000124466	8	28
ENSG00000124467	12	9
ENSG00000124469	24	21
ENSG00000124479	0	1
ENSG00000124486	7900	9919
ENSG00000124490	0	1
ENSG00000124491	673	1078
ENSG00000124493	1	0
ENSG00000124496	372	390
ENSG00000124507	263	165
ENSG00000124508	205	279
ENSG00000124523	1701	1719
ENSG00000124532	1290	1325
ENSG00000124535	814	1014
ENSG00000124541	394	469
ENSG00000124549	17	20
ENSG00000124557	30	27
ENSG00000124562	907	872
ENSG00000124564	18	46
ENSG00000124568	0	1
ENSG00000124570	3308	4356
ENSG00000124571	746	934
ENSG00000124574	613	781
ENSG00000124575	270	239
ENSG00000124587	880	750
ENSG00000124588	368	907
ENSG00000124593	37	39
ENSG00000124596	465	602
ENSG00000124602	45	74
ENSG00000124608	587	732
ENSG00000124610	186	166
ENSG00000124613	86	125
ENSG00000124614	31	41
ENSG00000124615	1300	1255
ENSG00000124635	100	136
ENSG00000124641	233	267
ENSG00000124657	0	0
ENSG00000124659	272	322
ENSG00000124664	5	9
ENSG00000124678	13	7
ENSG00000124688	317	291
ENSG00000124701	1795	1568
ENSG00000124702	1998	2839
ENSG00000124713	34	42
ENSG00000124721	5	1
ENSG00000124731	16	20
ENSG00000124733	339	435
ENSG00000124743	7508	9116
ENSG00000124749	1450	1151
ENSG00000124762	490	437
ENSG00000124766	322	406
ENSG00000124767	1331	1939
ENSG00000124772	3261	5726
ENSG00000124780	110	245
ENSG00000124782	2745	3596
ENSG00000124783	2322	2339
ENSG00000124784	340	400
ENSG00000124785	241	234
ENSG00000124786	283	348
ENSG00000124787	18	21
ENSG00000124788	2495	3414
ENSG00000124789	1724	1957
ENSG00000124795	1935	2419
ENSG00000124802	25	45
ENSG00000124812	0	0
ENSG00000124813	63	56
ENSG00000124818	9	7
ENSG00000124827	4	10
ENSG00000124831	3615	4671
ENSG00000124835	20	34
ENSG00000124839	47	50
ENSG00000124875	2	4
ENSG00000124882	0	6
ENSG00000124900	0	0
ENSG00000124915	1	1
ENSG00000124920	138	174
ENSG00000124935	0	2
ENSG00000124939	0	0
ENSG00000124942	98858	133176
ENSG00000125037	1321	1377
ENSG00000125046	53	113
ENSG00000125084	3	6
ENSG00000125089	604	771
ENSG00000125107	4804	5234
ENSG00000125122	129	150
ENSG00000125124	1017	1342
ENSG00000125144	4	2
ENSG00000125148	458	258
ENSG00000125149	413	506
ENSG00000125166	6862	7143
ENSG00000125170	400	431
ENSG00000125207	0	0
ENSG00000125245	140	174
ENSG00000125246	243	351
ENSG00000125247	219	289
ENSG00000125249	695	762
ENSG00000125255	0	1
ENSG00000125257	465	353
ENSG00000125266	358	367
ENSG00000125285	0	1
ENSG00000125304	2337	2736
ENSG00000125319	51	58
ENSG00000125337	8	11
ENSG00000125347	711	966
ENSG00000125351	179	277
ENSG00000125352	126	171
ENSG00000125354	586	771
ENSG00000125355	19	23
ENSG00000125356	3587	4417
ENSG00000125363	10	12
ENSG00000125375	275	194
ENSG00000125378	244	313
ENSG00000125384	15	30
ENSG00000125385	0	0
ENSG00000125386	1211	1422
ENSG00000125388	359	561
ENSG00000125398	795	625
ENSG00000125409	5	8
ENSG00000125414	64	71
ENSG00000125430	68	110
ENSG00000125434	67	73
ENSG00000125445	1324	1338
ENSG00000125447	915	1074
ENSG00000125449	248	228
ENSG00000125450	678	866
ENSG00000125454	82	91
ENSG00000125457	188	216
ENSG00000125458	120	162
ENSG00000125459	151	147
ENSG00000125462	7	9
ENSG00000125482	571	692
ENSG00000125484	1060	1355
ENSG00000125485	280	336
ENSG00000125492	2	6
ENSG00000125498	0	0
ENSG00000125503	3230	2994
ENSG00000125505	11	8
ENSG00000125508	5	2
ENSG00000125510	7	14
ENSG00000125514	0	0
ENSG00000125520	760	905
ENSG00000125522	0	0
ENSG00000125531	5	8
ENSG00000125533	0	2
ENSG00000125534	1311	894
ENSG00000125538	16	11
ENSG00000125551	11	14
ENSG00000125571	0	0
ENSG00000125611	157	202
ENSG00000125618	44	58
ENSG00000125629	404	411
ENSG00000125630	456	707
ENSG00000125631	0	0
ENSG00000125633	1811	3108
ENSG00000125637	155	236
ENSG00000125648	1649	1772
ENSG00000125650	49	71
ENSG00000125651	721	1074
ENSG00000125652	778	739
ENSG00000125656	377	536
ENSG00000125657	1	1
ENSG00000125675	93	207
ENSG00000125676	1425	1833
ENSG00000125686	1421	1694
ENSG00000125691	4405	5022
ENSG00000125695	0	0
ENSG00000125703	215	271
ENSG00000125726	1	0
ENSG00000125730	5050	10419
ENSG00000125731	57	92
ENSG00000125733	1150	1304
ENSG00000125734	370	589
ENSG00000125735	17	23
ENSG00000125740	1244	874
ENSG00000125741	1205	1409
ENSG00000125743	953	1157
ENSG00000125744	144	209
ENSG00000125746	742	726
ENSG00000125753	807	822
ENSG00000125755	1593	1798
ENSG00000125772	1871	2078
ENSG00000125775	41	54
ENSG00000125779	598	819
ENSG00000125780	0	0
ENSG00000125787	20	21
ENSG00000125788	0	1
ENSG00000125798	0	0
ENSG00000125804	11	15
ENSG00000125810	3312	3404
ENSG00000125812	940	885
ENSG00000125813	0	0
ENSG00000125814	433	602
ENSG00000125815	0	0
ENSG00000125816	0	0
ENSG00000125817	1293	1584
ENSG00000125818	1761	2104
ENSG00000125820	0	0
ENSG00000125821	129	159
ENSG00000125823	2	0
ENSG00000125826	1115	1275
ENSG00000125827	4738	7510
ENSG00000125831	0	0
ENSG00000125834	857	1111
ENSG00000125835	406	535
ENSG00000125841	380	476
ENSG00000125843	289	433
ENSG00000125844	3006	3769
ENSG00000125845	147	148
ENSG00000125846	417	531
ENSG00000125848	47	96
ENSG00000125850	0	0
ENSG00000125851	176	398
ENSG00000125861	1	0
ENSG00000125863	565	737
ENSG00000125864	44	58
ENSG00000125868	7703	9028
ENSG00000125869	9	4
ENSG00000125870	315	452
ENSG00000125871	265	312
ENSG00000125872	66	104
ENSG00000125875	1338	1397
ENSG00000125877	248	291
ENSG00000125878	127	123
ENSG00000125879	0	0
ENSG00000125885	146	202
ENSG00000125888	0	0
ENSG00000125895	80	64
ENSG00000125898	76	74
ENSG00000125899	1	6
ENSG00000125900	4	1
ENSG00000125901	479	577
ENSG00000125903	0	0
ENSG00000125910	15	13
ENSG00000125912	590	489
ENSG00000125931	0	0
ENSG00000125944	1735	2209
ENSG00000125945	962	990
ENSG00000125952	863	1218
ENSG00000125954	0	0
ENSG00000125962	204	271
ENSG00000125965	3	3
ENSG00000125966	118	116
ENSG00000125967	1225	922
ENSG00000125968	979	1133
ENSG00000125970	1919	2174
ENSG00000125971	49	64
ENSG00000125975	1	0
ENSG00000125977	1234	1318
ENSG00000125991	1696	1747
ENSG00000125995	582	744
ENSG00000125997	28	44
ENSG00000125998	1	0
ENSG00000125999	0	0
ENSG00000126001	844	1218
ENSG00000126003	387	468
ENSG00000126005	240	277
ENSG00000126010	9	11
ENSG00000126012	2253	4021
ENSG00000126016	972	1315
ENSG00000126062	571	646
ENSG00000126067	743	1006
ENSG00000126070	1816	2710
ENSG00000126088	1023	1317
ENSG00000126091	394	463
ENSG00000126106	178	224
ENSG00000126107	648	766
ENSG00000126214	1464	1623
ENSG00000126215	408	505
ENSG00000126216	668	832
ENSG00000126217	2756	3079
ENSG00000126218	737	736
ENSG00000126226	975	1461
ENSG00000126231	19	24
ENSG00000126233	2	3
ENSG00000126243	110	163
ENSG00000126246	4	10
ENSG00000126247	4165	4396
ENSG00000126249	41	64
ENSG00000126251	0	0
ENSG00000126254	649	820
ENSG00000126259	1	1
ENSG00000126261	1131	1304
ENSG00000126262	1	1
ENSG00000126264	3	7
ENSG00000126266	4	0
ENSG00000126267	4188	4636
ENSG00000126337	0	0
ENSG00000126351	2079	3251
ENSG00000126353	31	28
ENSG00000126368	389	499
ENSG00000126391	526	601
ENSG00000126432	2912	4006
ENSG00000126453	82	109
ENSG00000126456	501	666
ENSG00000126457	2301	2029
ENSG00000126458	848	856
ENSG00000126460	11	16
ENSG00000126461	775	1099
ENSG00000126464	784	946
ENSG00000126467	36	28
ENSG00000126500	119	178
ENSG00000126522	226	255
ENSG00000126524	2693	2986
ENSG00000126545	0	0
ENSG00000126549	0	0
ENSG00000126550	0	0
ENSG00000126561	566	817
ENSG00000126562	19	36
ENSG00000126581	1203	1257
ENSG00000126583	2	1
ENSG00000126602	1168	1433
ENSG00000126603	10	14
ENSG00000126653	882	997
ENSG00000126698	939	1269
ENSG00000126705	1816	2380
ENSG00000126709	257	265
ENSG00000126733	2	3
ENSG00000126746	381	484
ENSG00000126749	119	156
ENSG00000126752	0	0
ENSG00000126756	414	427
ENSG00000126759	18	31
ENSG00000126767	438	475
ENSG00000126768	465	511
ENSG00000126773	2616	2792
ENSG00000126775	789	1055
ENSG00000126777	8995	8649
ENSG00000126778	8	2
ENSG00000126785	481	559
ENSG00000126787	17	5
ENSG00000126790	366	432
ENSG00000126803	2099	1131
ENSG00000126804	886	978
ENSG00000126814	340	427
ENSG00000126821	167	203
ENSG00000126822	1118	1791
ENSG00000126838	195	386
ENSG00000126856	1	0
ENSG00000126858	1193	1721
ENSG00000126860	61	70
ENSG00000126861	126	178
ENSG00000126870	1561	1868
ENSG00000126878	745	917
ENSG00000126882	1442	2200
ENSG00000126883	1805	2162
ENSG00000126890	0	0
ENSG00000126895	86	75
ENSG00000126903	340	406
ENSG00000126934	1542	1863
ENSG00000126945	1097	1373
ENSG00000126947	750	932
ENSG00000126950	10	21
ENSG00000126952	0	0
ENSG00000126953	173	210
ENSG00000126970	184	285
ENSG00000127022	12110	15400
ENSG00000127054	1251	1494
ENSG00000127074	5	7
ENSG00000127080	212	219
ENSG00000127081	558	674
ENSG00000127083	839	762
ENSG00000127084	94	139
ENSG00000127124	321	646
ENSG00000127125	607	613
ENSG00000127129	2	0
ENSG00000127152	26	53
ENSG00000127184	7307	8905
ENSG00000127191	237	243
ENSG00000127220	186	242
ENSG00000127241	2075	1857
ENSG00000127249	28	28
ENSG00000127252	163	199
ENSG00000127311	117	152
ENSG00000127314	767	1096
ENSG00000127318	18	1
ENSG00000127324	50	41
ENSG00000127325	14	47
ENSG00000127328	626	843
ENSG00000127329	5182	5354
ENSG00000127334	2684	3655
ENSG00000127337	138	147
ENSG00000127362	49	55
ENSG00000127364	156	183
ENSG00000127366	32	49
ENSG00000127377	2	3
ENSG00000127399	48	59
ENSG00000127412	0	0
ENSG00000127415	271	372
ENSG00000127418	412	388
ENSG00000127419	510	514
